Site,Year,Sex,Survival,SVL,Mass,Log10 SVL,Log10  Mass,Ln SVL,Ln Mass,Ri Condition,Mi Condition,Std SVL,Std Mass,Std Ri Condition,Std Mi Condition,Relative W
Kidd Cay,2008,f,0,43,1.8,1.633468456,0.447158031,3.761200116,0.587786665,0.018495079,1.734973322,0.191574279,0.475,0.581606242,0.546254235,0
Kidd Cay,2008,f,0,42.5,1.75,1.62838893,0.439332694,3.749504076,0.559615788,0.019760779,1.760224801,-0.030155211,0.31875,0.621408131,0.676416499,0
Kidd Cay,2008,f,0,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,0.020990475,1.78528623,-0.251884701,0.1625,0.660077837,0.805599124,0
Kidd Cay,2008,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,0.020990475,1.78528623,-0.251884701,0.1625,0.660077837,0.805599124,3.174603175
Kidd Cay,2008,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,0.020990475,1.78528623,-0.251884701,0.1625,0.660077837,0.805599124,3.174603175
Kidd Cay,2008,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,0.020990475,1.78528623,-0.251884701,0.1625,0.660077837,0.805599124,3.174603175
Kidd Cay,2008,f,1,42,1.7,1.62324929,0.431363764,3.737669618,0.530628251,0.020990475,1.78528623,-0.251884701,0.1625,0.660077837,0.805599124,3.174603175
Kidd Cay,2008,f,1,44.5,2,1.648360011,0.477121255,3.795489189,0.693147181,0.021806267,1.70131787,0.856762749,1.1,0.685731678,0.372772527,3.174603175
Kidd Cay,2008,f,1,44,1.95,1.643452676,0.469822016,3.784189634,0.667829373,0.023289889,1.72851203,0.635033259,0.94375,0.732386439,0.512948606,3.174603175
Kidd Cay,2008,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,0
Kidd Cay,2008,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,0
Kidd Cay,2008,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,0
Kidd Cay,2008,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,0
Kidd Cay,2008,f,1,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,3.174603175
Kidd Cay,2008,f,0,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,0
Kidd Cay,2008,f,1,41,1.6,1.612783857,0.414973348,3.713572067,0.470003629,0.02333048,1.834488345,-0.695343681,-0.15,0.733662889,1.059218273,3.174603175
Kidd Cay,2008,f,0,46,2.2,1.662757832,0.505149978,3.828641396,0.78845736,0.024066614,1.658488599,1.52195122,1.725,0.756811758,0.152003086,0
Kidd Cay,2008,f,0,46,2.2,1.662757832,0.505149978,3.828641396,0.78845736,0.024066614,1.658488599,1.52195122,1.725,0.756811758,0.152003086,0
Kidd Cay,2008,f,0,43.5,1.9,1.638489257,0.462397998,3.772760938,0.641853886,0.024749109,1.755812339,0.413303769,0.7875,0.778273854,0.653671851,0
Kidd Cay,2008,f,1,40,1.5,1.602059991,0.397940009,3.688879454,0.405465108,0.025490087,1.881758987,-1.138802661,-0.4625,0.801575075,1.302881375,3.174603175
Kidd Cay,2008,f,0,40,1.5,1.602059991,0.397940009,3.688879454,0.405465108,0.025490087,1.881758987,-1.138802661,-0.4625,0.801575075,1.302881375,0
Kidd Cay,2008,f,0,40,1.5,1.602059991,0.397940009,3.688879454,0.405465108,0.025490087,1.881758987,-1.138802661,-0.4625,0.801575075,1.302881375,0
Kidd Cay,2008,f,1,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.027361981,1.715111041,1.078492239,1.4125,0.860439651,0.443871344,3.174603175
Kidd Cay,2008,f,0,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.027361981,1.715111041,1.078492239,1.4125,0.860439651,0.443871344,0
Kidd Cay,2008,f,0,45,2.1,1.653212514,0.491361694,3.80666249,0.741937345,0.027361981,1.715111041,1.078492239,1.4125,0.860439651,0.443871344,0
Kidd Cay,2008,f,1,38,1.3,1.579783597,0.361727836,3.63758616,0.262364264,0.029146903,1.966035133,-2.025720621,-1.0875,0.916569263,1.737294499,3.174603175
Kidd Cay,2008,f,0,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.030589128,1.772832851,0.635033259,1.1,0.961922249,0.741406448,0
Kidd Cay,2008,f,0,44,2,1.643452676,0.477121255,3.784189634,0.693147181,0.030589128,1.772832851,0.635033259,1.1,0.961922249,0.741406448,0
Kidd Cay,2008,f,0,43.5,1.95,1.638489257,0.469822016,3.772760938,0.667829373,0.032173127,1.802017927,0.413303769,0.94375,1.011733542,0.891844984,0
Kidd Cay,2008,f,0,40.5,1.6,1.607455023,0.414973348,3.701301974,0.470003629,0.032867714,1.918373763,-0.917073171,-0.15,1.033575921,1.491617337,0
Kidd Cay,2008,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.033735045,1.831360728,0.191574279,0.7875,1.060850474,1.043096538,0
Kidd Cay,2008,f,1,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.033735045,1.831360728,0.191574279,0.7875,1.060850474,1.043096538,3.174603175
Kidd Cay,2008,f,0,43,1.9,1.633468456,0.462397998,3.761200116,0.641853886,0.033735045,1.831360728,0.191574279,0.7875,1.060850474,1.043096538,0
Kidd Cay,2008,f,0,45,2.15,1.653212514,0.498310554,3.80666249,0.765467842,0.034310841,1.755947018,1.078492239,1.56875,1.07895726,0.654366072,0
Kidd Cay,2008,f,1,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.036784742,1.890303067,-0.251884701,0.475,1.156752906,1.346923027,3.174603175
Kidd Cay,2008,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.036784742,1.890303067,-0.251884701,0.475,1.156752906,1.346923027,0
Kidd Cay,2008,f,0,42,1.8,1.62324929,0.447158031,3.737669618,0.587786665,0.036784742,1.890303067,-0.251884701,0.475,1.156752906,1.346923027,0
Kidd Cay,2008,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.039720896,1.949143866,-0.695343681,0.1625,1.249084782,1.650226116,0
Kidd Cay,2008,f,1,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.039720896,1.949143866,-0.695343681,0.1625,1.249084782,1.650226116,3.174603175
Kidd Cay,2008,f,0,41,1.7,1.612783857,0.431363764,3.713572067,0.530628251,0.039720896,1.949143866,-0.695343681,0.1625,1.249084782,1.650226116,0
Kidd Cay,2008,f,1,45,2.2,1.653212514,0.505149978,3.80666249,0.78845736,0.041150265,1.796782995,1.078492239,1.725,1.294033503,0.8648608,3.174603175
Kidd Cay,2008,f,0,45,2.2,1.653212514,0.505149978,3.80666249,0.78845736,0.041150265,1.796782995,1.078492239,1.725,1.294033503,0.8648608,0
Kidd Cay,2008,f,1,45,2.2,1.653212514,0.505149978,3.80666249,0.78845736,0.041150265,1.796782995,1.078492239,1.725,1.294033503,0.8648608,3.174603175
Kidd Cay,2008,f,0,44,2.1,1.643452676,0.491361694,3.784189634,0.741937345,0.044829567,1.861474493,0.635033259,1.4125,1.409734799,1.198322131,0
Kidd Cay,2008,f,0,44,2.1,1.643452676,0.491361694,3.784189634,0.741937345,0.044829567,1.861474493,0.635033259,1.4125,1.409734799,1.198322131,0
Kidd Cay,2008,f,0,39,1.5,1.591064607,0.397940009,3.663561646,0.405465108,0.045168983,2.063626894,-1.582261641,-0.4625,1.420408266,2.240344815,0
Kidd Cay,2008,f,1,43,2,1.633468456,0.477121255,3.761200116,0.693147181,0.048458302,1.927748135,0.191574279,1.1,1.523845971,1.539938841,3.174603175
Kidd Cay,2008,f,0,43,2,1.633468456,0.477121255,3.761200116,0.693147181,0.048458302,1.927748135,0.191574279,1.1,1.523845971,1.539938841,0
Kidd Cay,2008,f,0,40.5,1.7,1.607455023,0.431363764,3.701301974,0.530628251,0.04925813,2.038272124,-0.917073171,0.1625,1.548997814,2.109650122,0
Kidd Cay,2008,f,0,47,2.6,1.672097858,0.556302501,3.850147602,0.955511445,0.058502904,1.812291701,1.9654102,2.975,1.839713958,0.944802584,0
Kidd Cay,2008,f,1,40,1.7,1.602059991,0.431363764,3.688879454,0.530628251,0.058913843,2.132660185,-1.138802661,0.1625,1.852636569,2.59618652,3.174603175
Kidd Cay,2008,f,0,42,2,1.62324929,0.477121255,3.737669618,0.693147181,0.066747966,2.100336741,-0.251884701,1.1,2.098992635,2.429570831,0
Kidd Cay,2008,f,1,45,2.4,1.653212514,0.531478917,3.80666249,0.875468737,0.067479204,1.960126904,1.078492239,2.35,2.121987551,1.70683971,3.174603175
Kidd Cay,2008,f,1,43,2.3,1.633468456,0.51851394,3.761200116,0.832909123,0.089850987,2.216910355,0.191574279,2.0375,2.825502737,3.030465749,3.174603175
Kidd Cay,2008,f,1,40,2,1.602059991,0.477121255,3.688879454,0.693147181,0.104671333,2.509011982,-1.138802661,1.1,3.291551366,4.536144239,3.174603175
Kidd Cay,2010,f,0,52,1.8,1.716003344,0.447158031,3.951243719,0.587786665,-0.106993364,0.703507814,4.172570391,1.212962963,-2.830512273,-2.967777622,0
Kidd Cay,2010,f,0,39,0.6,1.591064607,0.204119983,3.663561646,-0.510825624,-0.090328415,0.941567905,-1.731153497,-2.490740741,-2.38964062,-1.946060495,0
Kidd Cay,2010,f,1,40,0.7,1.602059991,0.230448921,3.688879454,-0.356674944,-0.086854952,0.972005537,-1.27702089,-2.182098765,-2.297750064,-1.81542688,5.952380952
Kidd Cay,2010,f,0,40,0.7,1.602059991,0.230448921,3.688879454,-0.356674944,-0.086854952,0.972005537,-1.27702089,-2.182098765,-2.297750064,-1.81542688,0
Kidd Cay,2010,f,1,42,0.9,1.62324929,0.278753601,3.737669618,-0.105360516,-0.082595255,0.987248574,-0.368755677,-1.564814815,-2.185059667,-1.750006119,5.952380952
Kidd Cay,2010,f,0,43,1,1.633468456,0.301029996,3.761200116,0,-0.081560854,0.979050288,0.08537693,-1.25617284,-2.157694554,-1.785191896,0
Kidd Cay,2010,f,1,45,1.2,1.653212514,0.342422681,3.80666249,0.182321557,-0.081209012,0.94315475,0.993642144,-0.638888889,-2.148386564,-1.939249999,5.952380952
Kidd Cay,2010,f,0,44,1.1,1.643452676,0.322219295,3.784189634,0.09531018,-0.081125183,0.963726784,0.539509537,-0.947530864,-2.146168871,-1.850958006,0
Kidd Cay,2010,f,0,38,0.6,1.579783597,0.204119983,3.63758616,-0.510825624,-0.066879225,1.067484281,-2.185286104,-2.490740741,-1.769291669,-1.405646864,0
Kidd Cay,2010,f,0,38,0.6,1.579783597,0.204119983,3.63758616,-0.510825624,-0.066879225,1.067484281,-2.185286104,-2.490740741,-1.769291669,-1.405646864,0
Kidd Cay,2010,f,0,40,0.8,1.602059991,0.255272505,3.688879454,-0.223143551,-0.062031369,1.110863471,-1.27702089,-1.87345679,-1.641041499,-1.219470082,0
Kidd Cay,2010,f,0,40,0.8,1.602059991,0.255272505,3.688879454,-0.223143551,-0.062031369,1.110863471,-1.27702089,-1.87345679,-1.641041499,-1.219470082,0
Kidd Cay,2010,f,0,45,1.3,1.653212514,0.361727836,3.80666249,0.262364264,-0.061903857,1.021750979,0.993642144,-0.330246914,-1.637668173,-1.601927127,0
Kidd Cay,2010,f,0,41,0.9,1.612783857,0.278753601,3.713572067,-0.105360516,-0.060841358,1.109163299,-0.822888283,-1.564814815,-1.609559728,-1.226766958,0
Kidd Cay,2010,f,1,43,1.1,1.633468456,0.322219295,3.761200116,0.09531018,-0.060371555,1.076955317,0.08537693,-0.947530864,-1.597131087,-1.364998639,5.952380952
Kidd Cay,2010,f,0,43,1.1,1.633468456,0.322219295,3.761200116,0.09531018,-0.060371555,1.076955317,0.08537693,-0.947530864,-1.597131087,-1.364998639,0
Kidd Cay,2010,f,0,43,1.1,1.633468456,0.322219295,3.761200116,0.09531018,-0.060371555,1.076955317,0.08537693,-0.947530864,-1.597131087,-1.364998639,0
Kidd Cay,2010,f,1,42,1,1.62324929,0.301029996,3.737669618,0,-0.060318861,1.09694286,-0.368755677,-1.25617284,-1.595737055,-1.279215192,5.952380952
Kidd Cay,2010,f,0,42,1,1.62324929,0.301029996,3.737669618,0,-0.060318861,1.09694286,-0.368755677,-1.25617284,-1.595737055,-1.279215192,0
Kidd Cay,2010,f,0,47,1.6,1.672097858,0.414973348,3.850147602,0.470003629,-0.047914228,1.019219467,1.901907357,0.595679012,-1.26757218,-1.612791987,0
Kidd Cay,2010,f,0,47,1.6,1.672097858,0.414973348,3.850147602,0.470003629,-0.047914228,1.019219467,1.901907357,0.595679012,-1.26757218,-1.612791987,0
Kidd Cay,2010,f,1,45,1.4,1.653212514,0.380211242,3.80666249,0.336472237,-0.043420451,1.100347209,0.993642144,-0.021604938,-1.148689186,-1.264604255,5.952380952
Kidd Cay,2010,f,0,44,1.3,1.643452676,0.361727836,3.784189634,0.262364264,-0.041616642,1.138949836,0.539509537,-0.330246914,-1.100969366,-1.098927742,0
Kidd Cay,2010,f,0,44,1.3,1.643452676,0.361727836,3.784189634,0.262364264,-0.041616642,1.138949836,0.539509537,-0.330246914,-1.100969366,-1.098927742,0
Kidd Cay,2010,f,0,44,1.3,1.643452676,0.361727836,3.784189634,0.262364264,-0.041616642,1.138949836,0.539509537,-0.330246914,-1.100969366,-1.098927742,0
Kidd Cay,2010,f,1,43,1.2,1.633468456,0.342422681,3.761200116,0.182321557,-0.040168169,1.174860346,0.08537693,-0.638888889,-1.062649973,-0.944805383,5.952380952
Kidd Cay,2010,f,1,43,1.2,1.633468456,0.342422681,3.761200116,0.182321557,-0.040168169,1.174860346,0.08537693,-0.638888889,-1.062649973,-0.944805383,5.952380952
Kidd Cay,2010,f,0,43,1.2,1.633468456,0.342422681,3.761200116,0.182321557,-0.040168169,1.174860346,0.08537693,-0.638888889,-1.062649973,-0.944805383,0
Kidd Cay,2010,f,0,39,0.8,1.591064607,0.255272505,3.663561646,-0.223143551,-0.039175893,1.255423873,-1.731153497,-1.87345679,-1.036399285,-0.599039173,0
Kidd Cay,2010,f,0,42,1.1,1.62324929,0.322219295,3.737669618,0.09531018,-0.039129562,1.206637146,-0.368755677,-0.947530864,-1.035173588,-0.808424265,0
Kidd Cay,2010,f,0,42,1.1,1.62324929,0.322219295,3.737669618,0.09531018,-0.039129562,1.206637146,-0.368755677,-0.947530864,-1.035173588,-0.808424265,0
Kidd Cay,2010,f,0,42,1.1,1.62324929,0.322219295,3.737669618,0.09531018,-0.039129562,1.206637146,-0.368755677,-0.947530864,-1.035173588,-0.808424265,0
Kidd Cay,2010,f,0,41,1,1.612783857,0.301029996,3.713572067,0,-0.038564963,1.232403665,-0.822888283,-1.25617284,-1.020237117,-0.697838346,0
Kidd Cay,2010,f,0,40,0.9,1.602059991,0.278753601,3.688879454,-0.105360516,-0.038550273,1.249721405,-1.27702089,-1.564814815,-1.019848488,-0.623513285,0
Kidd Cay,2010,f,0,40,0.9,1.602059991,0.278753601,3.688879454,-0.105360516,-0.038550273,1.249721405,-1.27702089,-1.564814815,-1.019848488,-0.623513285,0
Kidd Cay,2010,f,0,40,0.9,1.602059991,0.278753601,3.688879454,-0.105360516,-0.038550273,1.249721405,-1.27702089,-1.564814815,-1.019848488,-0.623513285,0
Kidd Cay,2010,f,0,48,1.8,1.681241237,0.447158031,3.871201011,0.587786665,-0.034735364,1.03571299,2.356039964,1.212962963,-0.918924981,-1.542004337,0
Kidd Cay,2010,f,0,46,1.6,1.662757832,0.414973348,3.828641396,0.470003629,-0.028499651,1.130833634,1.44777475,0.595679012,-0.753959013,-1.133761229,0
Kidd Cay,2010,f,0,46,1.6,1.662757832,0.414973348,3.828641396,0.470003629,-0.028499651,1.130833634,1.44777475,0.595679012,-0.753959013,-1.133761229,0
Kidd Cay,2010,f,1,45,1.5,1.653212514,0.397940009,3.80666249,0.405465108,-0.025691684,1.178943438,0.993642144,0.287037037,-0.679674187,-0.927281383,5.952380952
Kidd Cay,2010,f,0,45,1.5,1.653212514,0.397940009,3.80666249,0.405465108,-0.025691684,1.178943438,0.993642144,0.287037037,-0.679674187,-0.927281383,0
Kidd Cay,2010,f,1,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.023133236,1.226561362,0.539509537,-0.021604938,-0.61199038,-0.722912609,5.952380952
Kidd Cay,2010,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.023133236,1.226561362,0.539509537,-0.021604938,-0.61199038,-0.722912609,0
Kidd Cay,2010,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.023133236,1.226561362,0.539509537,-0.021604938,-0.61199038,-0.722912609,0
Kidd Cay,2010,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.023133236,1.226561362,0.539509537,-0.021604938,-0.61199038,-0.722912609,0
Kidd Cay,2010,f,0,44,1.4,1.643452676,0.380211242,3.784189634,0.336472237,-0.023133236,1.226561362,0.539509537,-0.021604938,-0.61199038,-0.722912609,0
Kidd Cay,2010,f,1,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,5.952380952
Kidd Cay,2010,f,1,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,5.952380952
Kidd Cay,2010,f,1,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,5.952380952
Kidd Cay,2010,f,1,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,5.952380952
Kidd Cay,2010,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,0
Kidd Cay,2010,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,0
Kidd Cay,2010,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,0
Kidd Cay,2010,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,0
Kidd Cay,2010,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,0
Kidd Cay,2010,f,0,43,1.3,1.633468456,0.361727836,3.761200116,0.262364264,-0.020863014,1.272765375,0.08537693,-0.330246914,-0.551931582,-0.524612126,0
Kidd Cay,2010,f,1,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,5.952380952
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,0,42,1.2,1.62324929,0.342422681,3.737669618,0.182321557,-0.018926176,1.316331432,-0.368755677,-0.638888889,-0.500692474,-0.337633338,0
Kidd Cay,2010,f,1,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.017375664,1.355644032,-0.822888283,-0.947530864,-0.459673649,-0.168909735,5.952380952
Kidd Cay,2010,f,0,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.017375664,1.355644032,-0.822888283,-0.947530864,-0.459673649,-0.168909735,0
Kidd Cay,2010,f,0,41,1.1,1.612783857,0.322219295,3.713572067,0.09531018,-0.017375664,1.355644032,-0.822888283,-0.947530864,-0.459673649,-0.168909735,0
Kidd Cay,2010,f,1,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,5.952380952
Kidd Cay,2010,f,1,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,5.952380952
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,40,1,1.602059991,0.301029996,3.688879454,0,-0.016273878,1.388579339,-1.27702089,-1.25617284,-0.430525876,-0.027556487,0
Kidd Cay,2010,f,0,47,1.8,1.672097858,0.447158031,3.850147602,0.587786665,-0.015729545,1.1466219,1.901907357,1.212962963,-0.41612553,-1.066000427,0
Kidd Cay,2010,f,1,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.012109234,1.201510736,1.44777475,0.904320988,-0.320350119,-0.830426027,5.952380952
Kidd Cay,2010,f,0,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.012109234,1.201510736,1.44777475,0.904320988,-0.320350119,-0.830426027,0
Kidd Cay,2010,f,0,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.012109234,1.201510736,1.44777475,0.904320988,-0.320350119,-0.830426027,0
Kidd Cay,2010,f,0,46,1.7,1.662757832,0.431363764,3.828641396,0.530628251,-0.012109234,1.201510736,1.44777475,0.904320988,-0.320350119,-0.830426027,0
Kidd Cay,2010,f,1,49,2.1,1.69019608,0.491361694,3.891820298,0.741937345,-0.00914562,1.093745837,2.81017257,2.138888889,-0.24194763,-1.292936322,5.952380952
Kidd Cay,2010,f,1,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.008658345,1.257539667,0.993642144,0.595679012,-0.229056745,-0.589958511,5.952380952
Kidd Cay,2010,f,1,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.008658345,1.257539667,0.993642144,0.595679012,-0.229056745,-0.589958511,5.952380952
Kidd Cay,2010,f,0,45,1.6,1.653212514,0.414973348,3.80666249,0.470003629,-0.008658345,1.257539667,0.993642144,0.595679012,-0.229056745,-0.589958511,0
Kidd Cay,2010,f,0,41.5,1.2,1.618048097,0.342422681,3.725693427,0.182321557,-0.008114752,1.394753371,-0.59582198,-0.638888889,-0.21467598,-0.001058494,0
Kidd Cay,2010,f,1,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.005404469,1.314172888,0.539509537,0.287037037,-0.142975381,-0.346897477,5.952380952
Kidd Cay,2010,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.005404469,1.314172888,0.539509537,0.287037037,-0.142975381,-0.346897477,0
Kidd Cay,2010,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.005404469,1.314172888,0.539509537,0.287037037,-0.142975381,-0.346897477,0
Kidd Cay,2010,f,0,44,1.5,1.643452676,0.397940009,3.784189634,0.405465108,-0.005404469,1.314172888,0.539509537,0.287037037,-0.142975381,-0.346897477,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,43,1.4,1.633468456,0.380211242,3.761200116,0.336472237,-0.002379608,1.370670403,0.08537693,-0.021604938,-0.062952595,-0.104418869,0
Kidd Cay,2010,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.00037898,1.426025718,-0.368755677,-0.330246914,0.010025917,0.133157589,0
Kidd Cay,2010,f,0,42,1.3,1.62324929,0.361727836,3.737669618,0.262364264,0.00037898,1.426025718,-0.368755677,-0.330246914,0.010025917,0.133157589,0
