rowID,fishID,lake,SL_cm,meanScaleCirculiSpacing,ascendingProcess_cm,bodyDepth_cm,orbitDiameter_cm,headDepth_cm,jawLength_cm,speciesDiagnosticColoration
471,B356,Barombi Mbo,4.17,35.52431338,0.411253655,1.31669623,0.536900791,0.869943702,0.672698456,ambiguous
472,B358,Barombi Mbo,6.15,47.33460123,0.621931685,2.167113587,0.633577806,1.376897453,0.975280393,pindu
473,B359,Barombi Mbo,4.182,37.90701112,0.419033827,1.418326586,0.47981383,0.899722581,0.678743263,mariae
474,B360,Barombi Mbo,4.508,45.44566895,0.45393246,1.520502421,0.530714717,1.002503894,0.685067071,ambiguous
475,B362,Barombi Mbo,5.466,36.41381748,0.528766825,1.834582641,0.59090949,1.187304202,0.804967001,pindu
476,B365,Barombi Mbo,4.783,47.87746841,0.539158935,1.697281624,0.531255664,1.04130965,0.788176652,ambiguous
477,B366,Barombi Mbo,3.705,33.60945732,0.344077801,1.228030211,0.404074739,0.813656217,0.562764845,mariae
478,B367,Barombi Mbo,6.258,49.31498077,0.582467389,2.126546604,0.737628848,1.351559279,0.960729776,mariae
479,B369,Barombi Mbo,9.876,51.93836574,0.88688443,3.08219825,1.011687538,2.06212583,1.562196741,mariae
480,B370,Barombi Mbo,3.705,35.79404517,0.377239509,1.256748758,0.414139898,0.802665439,0.57719655,pindu
481,B371,Barombi Mbo,5.487,42.61500077,0.534000686,1.855047675,0.578326691,1.123030686,0.814521566,pindu
482,B372,Barombi Mbo,9.272,48.13054827,0.850958726,2.913838382,0.896500774,1.974834228,1.42197187,mariae
483,B374,Barombi Mbo,3.714,41.22382335,0.371549142,1.323662275,0.431591432,0.790167529,0.572619338,pindu
484,B375,Barombi Mbo,7.045,43.80696855,0.61364323,2.1750254,0.761921091,1.40826545,1.053770416,mariae
485,B376,Barombi Mbo,6.795,40.83151998,0.645221178,2.344206096,0.676384434,1.451569567,1.074215784,pindu
486,B377,Barombi Mbo,5.98,37.25594816,0.583128861,2.211230009,0.674624153,1.342679721,0.976452775,pindu
487,B380,Barombi Mbo,7.82,47.26725934,0.71789846,2.688323399,0.84682313,1.624601881,1.199801363,mariae
488,B381,Barombi Mbo,4.8,36.87865196,0.502220655,1.704592509,0.512879682,1.015393152,0.746905635,pindu
489,B382,Barombi Mbo,6.053,42.89706954,0.62317615,2.175451043,0.639056153,1.278770534,0.952127468,pindu
490,B383,Barombi Mbo,4.883,37.97879979,0.487123712,1.652460864,0.567410036,1.081861528,0.745760882,ambiguous
491,B384,Barombi Mbo,4.148,42.36385143,0.386484637,1.406521554,0.491004154,0.890629279,0.660990726,mariae
492,B385,Barombi Mbo,6.265,37.53802906,0.60844363,2.212565854,0.71544318,1.359916506,0.991628939,pindu
493,B386,Barombi Mbo,3.7,37.17871751,0.373521414,1.232544417,0.434072943,0.787908502,0.567819687,ambiguous
494,B387,Barombi Mbo,4.774,42.46901605,0.443712718,1.550331861,0.513852862,0.980028617,0.729343481,ambiguous
495,B388,Barombi Mbo,6.366,35.86994691,0.639063427,2.321809815,0.672034778,1.49863947,0.94126973,pindu
496,B391,Barombi Mbo,5.518,38.58056746,0.521350514,1.910941829,0.636034397,1.179447263,0.796435637,pindu
497,B392,Barombi Mbo,4.655,39.48666895,0.44252475,1.558514178,0.473931863,0.992160444,0.726490366,pindu
498,B393,Barombi Mbo,5.305,43.77148655,0.521762046,1.818348897,0.551756742,1.184732478,0.834582243,pindu
499,B396,Barombi Mbo,4.743,36.5613515,0.461222848,1.548326869,0.545057186,1.033886567,0.736925234,mariae
500,B400,Barombi Mbo,4.113,43.73355048,0.401766122,1.395306465,0.489152495,0.896181108,0.630487873,ambiguous
501,B403,Barombi Mbo,5.755,35.68666486,0.597927056,2.000471396,0.637006103,1.300912254,0.896387072,pindu
502,B404,Barombi Mbo,4.835,35.67004958,0.476755689,1.624643807,0.533555754,1.092682472,0.728408938,pindu
503,B405,Barombi Mbo,5.805,90.64798382,0.535747259,1.913357025,0.652679318,1.248353824,0.920972915,mariae
504,B409,Barombi Mbo,5.705,46.79279577,0.578589062,2.042805344,0.61381697,1.32118989,0.817051409,pindu
505,B411,Barombi Mbo,5.082,39.28319535,0.533442247,1.710506889,0.553206666,1.142387644,0.78984703,pindu
506,B412,Barombi Mbo,5.572,85.46416563,0.593017236,1.938317968,0.704604535,1.30554683,0.915342357,pindu
507,B413,Barombi Mbo,5.16,94.49337186,0.492589399,1.67367263,0.564978723,1.098972093,0.805839014,mariae
508,B418,Barombi Mbo,3.56,41.35596327,0.358322567,1.251909765,0.418713293,0.722094062,0.552393616,pindu
509,B419,Barombi Mbo,4.008,29.64960149,0.394732216,1.305598179,0.478032718,0.855294954,0.589621064,mariae
510,B420,Barombi Mbo,6.363,42.9403766,0.672398331,2.192262053,0.68956704,1.421163598,1.026616417,pindu
511,B422,Barombi Mbo,6.196,41.41314014,0.612925746,2.272783859,0.654888401,1.408761862,0.978595615,pindu
512,B424,Barombi Mbo,3.645,35.51183224,0.357602897,1.220897095,0.45442234,0.800323616,0.554631813,mariae
513,B425,Barombi Mbo,3.825,42.14553693,0.406655068,1.298528297,0.400663383,0.825465852,0.58448907,mariae
514,B427,Barombi Mbo,4.72,39.89670437,0.506721763,1.621382195,0.528498499,1.037118205,0.769040995,pindu
515,B428,Barombi Mbo,4.343,33.28728467,0.436409301,1.508994867,0.462753417,0.965291516,0.685020903,ambiguous
516,B429,Barombi Mbo,4.948,46.79207227,0.505912962,1.679870042,0.533745862,1.046674982,0.776867862,pindu
517,B430,Barombi Mbo,4.81,40.1785654,0.453869973,1.630140853,0.526764115,0.974833803,0.704986805,pindu
518,B431,Barombi Mbo,5.289,72.32739123,0.565383099,1.893383009,0.606468185,1.323127474,0.8750093,pindu
519,B432,Barombi Mbo,3.595,36.59268161,0.362849136,1.233794405,0.430118352,0.791500592,0.546627071,mariae
520,B434,Barombi Mbo,3.003,25.98077744,0.305205059,1.019507673,0.406897584,0.648694945,0.45474311,mariae
521,B436,Barombi Mbo,3.263,36.64345715,0.345341205,1.200303672,0.36816,0.713574416,0.509691352,pindu
522,B437,Barombi Mbo,6.245,42.64901299,0.613571287,2.102643335,0.672979424,1.345424822,0.970754294,pindu
523,B438,Barombi Mbo,4.195,35.29708551,0.427767637,1.448553299,0.474103274,0.911021846,0.662022249,ambiguous
524,B441,Barombi Mbo,4.33,36.67289638,0.429827031,1.431880372,0.478575413,0.921740408,0.666337147,pindu
525,B442,Barombi Mbo,5.815,38.38504521,0.57029573,1.936573885,0.651605902,1.262732326,0.886996933,pindu
526,B443,Barombi Mbo,4.94,70.38098644,0.486716592,1.688461965,0.580987047,1.082072845,0.804303839,mariae
527,B444,Barombi Mbo,4.163,45.1122692,0.413848485,1.399463163,0.479417098,0.902601253,0.646165437,ambiguous
528,B445,Barombi Mbo,7.156,42.28505628,0.649086222,2.554018261,0.728584318,1.601079223,1.128074479,pindu
529,B446,Barombi Mbo,3.373,37.71971298,0.328546345,1.197520412,0.41064464,0.717119725,0.523047246,ambiguous
530,B448,Barombi Mbo,3.283,38.53382348,0.338205013,1.116831738,0.39085616,0.732070212,0.497785361,ambiguous
531,B449,Barombi Mbo,4.19,30.61319837,0.432988138,1.415961167,0.522170845,0.928748423,0.676540308,mariae
532,B451,Barombi Mbo,3.8,37.41041975,0.387641356,1.341764895,0.467677341,0.857025579,0.606253549,mariae
533,B452,Barombi Mbo,5.245,50.57682763,0.514570769,1.77295073,0.530883281,1.145387647,0.779457229,pindu
534,B454,Barombi Mbo,3.069,28.12803928,0.313391484,1.040548475,0.347817603,0.681873227,0.444190625,pindu
535,B456,Barombi Mbo,5.36,55.20337435,0.481262987,1.893492827,0.515646217,1.334177103,0.75008834,pindu
536,B457,Barombi Mbo,5.223,38.73761536,0.503415627,1.746359948,0.567515331,1.184806739,0.807286871,ambiguous
537,B460,Barombi Mbo,4.308,45.09855249,0.46462658,1.499073082,0.48561035,0.909960158,0.680216117,ambiguous
538,B464,Barombi Mbo,4.105,31.82499761,0.373404315,1.285445866,0.516038944,0.813481327,0.648706466,mariae
539,B465,Barombi Mbo,6.153,44.1302969,0.604924718,2.151403672,0.66902072,1.390644254,0.994704877,pindu
540,B467,Barombi Mbo,5.865,42.19905026,0.586865061,2.127014004,0.613139427,1.2584922,0.899245378,pindu
541,B468,Barombi Mbo,3.705,32.9744197,0.341973998,1.261436027,0.462599795,0.836394441,0.578099922,mariae
542,B469,Barombi Mbo,7,46.56007435,0.674626665,2.482559779,0.769352575,1.559558586,1.124492549,pindu
543,B470,Barombi Mbo,3.745,32.07336627,0.375301161,1.280627404,0.428556004,0.777949215,0.565911408,mariae
544,B471,Barombi Mbo,6.088,37.05666667,0.582772841,2.098593176,0.640980608,1.352415816,0.966557351,pindu
545,B472,Barombi Mbo,4.643,45.76592982,0.45702822,1.546629092,0.505095271,0.965771402,0.703313234,pindu
546,B473,Barombi Mbo,9.997,41.58663003,0.894906034,3.120681099,1.112742907,2.131281568,1.604515904,mariae
547,B474,Barombi Mbo,5.606,28.612,0.550062213,1.915915704,0.630038503,1.268763288,0.862233391,ambiguous
548,B476,Barombi Mbo,6.24,38.1125516,0.624473836,2.20053299,0.649574664,1.439130052,0.943443804,pindu
549,B477,Barombi Mbo,5.71,34.44959172,0.569076354,2.004647007,0.679239557,1.316283669,0.910738231,pindu
550,B480,Barombi Mbo,3.503,36.00734309,0.374449526,1.166492127,0.44299249,0.743525471,0.545548831,mariae
551,B482,Barombi Mbo,4.055,36.5750347,0.388944634,1.415494737,0.490016708,0.859179996,0.624716683,mariae
552,B483,Barombi Mbo,5.668,77.44000647,0.565264952,1.935408081,0.603257509,1.327865973,0.859399386,pindu
553,B485,Barombi Mbo,3.195,38.58085736,0.310727759,1.068413726,0.362499745,0.703053717,0.475432315,ambiguous
554,B488,Barombi Mbo,5.875,40.66642429,0.551687235,2.076018934,0.613647313,1.256749569,0.874627062,pindu
555,B489,Barombi Mbo,5.212,48.05748334,0.507262208,1.771900588,0.551857727,1.124985716,0.812884707,pindu
556,B490,Barombi Mbo,3.29,37.30460623,0.338660068,1.117665333,0.383143625,0.680475082,0.484476224,ambiguous
557,B491,Barombi Mbo,5.746,40.9198079,0.513427269,1.941971025,0.647192628,1.314868999,0.880315664,pindu
558,B492,Barombi Mbo,4.43,33.05690599,0.429607485,1.403209297,0.594292889,0.95127404,0.685898793,mariae
559,B493,Barombi Mbo,5.293,34.33764957,0.546601337,1.766966526,0.564466545,1.094621595,0.797114475,mariae
560,B495,Barombi Mbo,6.024,37.19522064,0.576800339,2.18263659,0.648828638,1.330811348,0.955823812,pindu
561,B496,Barombi Mbo,5.765,40.06464197,0.557435404,2.008129577,0.618842666,1.271876512,0.905592755,pindu
562,B497,Barombi Mbo,4.592,40.14852768,0.473888144,1.53691862,0.490530655,0.950595309,0.713054816,pindu
563,B498,Barombi Mbo,7.214,59.79203254,0.704660519,2.497162321,0.666982203,1.461199546,1.137950085,pindu
564,B499,Barombi Mbo,5.385,41.67905896,0.531872138,1.898785606,0.58595695,1.170724724,0.826594139,pindu
565,B500,Barombi Mbo,5.776,44.48389346,0.575136146,2.030391872,0.621023934,1.292527147,0.913225439,pindu
566,B501,Barombi Mbo,3.738,33.97747052,0.395062097,1.276454151,0.44751022,0.832543891,0.594523838,mariae
567,B502,Barombi Mbo,5.794,39.87430605,0.6153159,2.056714186,0.64126238,1.199122458,0.930682794,pindu
568,B504,Barombi Mbo,4.195,46.49270596,0.40549449,1.386007821,0.433316395,0.87952638,0.63847135,pindu
569,B505,Barombi Mbo,6.244,45.53044756,0.676558887,2.141878828,0.638991256,1.361122771,0.934211614,pindu
570,B506,Barombi Mbo,5.706,43.13259759,0.540752113,2.042849463,0.643877227,1.290538539,0.901039058,pindu
571,B508,Barombi Mbo,4.563,41.23043787,0.410181322,1.502264317,0.51149235,0.958107211,0.684821777,mariae
572,B509,Barombi Mbo,5.542,37.96391428,0.522081602,1.890886642,0.615746058,1.307480269,0.904825651,pindu
573,A001,Ejagham,3.935,39.6216079,0.398002851,1.389722607,0.459853699,1.036859674,0.42900573,
574,A003,Ejagham,4.345,39.26610469,0.403581595,1.498904748,0.452136917,1.102244281,0.370134138,
575,A004,Ejagham,3.5,35.22692308,0.352796405,1.129563233,0.447367308,0.921564057,0.429352357,
576,A019,Ejagham,3.994,37.383,0.401092817,1.43671862,0.481610036,1.059188748,0.485006646,
577,A020,Ejagham,3.305,36.66344444,0.322930586,1.058250917,0.381806655,0.786341243,0.352897375,
578,A024,Ejagham,3.148,32.23866667,0.335580323,1.197714531,0.385787789,0.928015046,0.376670196,
579,A027,Ejagham,3.85,39.61290107,0.46067471,1.359570391,0.462933718,0.93920183,0.484394606,
580,A032,Ejagham,3.665,38.30192857,0.359737643,1.370667749,0.470829601,0.96230472,0.451100743,
581,A037,Ejagham,4.94,44.72666667,0.533056943,1.779462514,0.571047604,1.155310312,0.548864315,
582,A039,Ejagham,4.022,44.85562462,0.390343082,1.390274333,0.50307651,1.023593577,0.511796789,
583,A040,Ejagham,4.3,47.84,0.40906082,1.600907647,0.478439473,0.989022167,0.488273358,
584,A052,Ejagham,4.525,45.47366667,0.473844688,1.639523138,0.494683089,1.299180715,0.473608603,
585,A054,Ejagham,3.37,33.52275,0.379018412,1.205826156,0.408397593,0.887511489,0.391729209,
586,A057,Ejagham,5.66,51.95623759,0.675922078,2.360275268,0.628733503,1.474161977,0.615659294,
587,A060,Ejagham,5.368,46.96473112,0.55055683,1.957120066,0.584237937,1.372751501,0.602916169,
588,A061,Ejagham,3.892,35.63573333,0.562033255,1.397959852,0.511635103,1.103077696,0.441743178,
589,A063,Ejagham,8.543,49.01236723,0.918110865,2.870691836,0.791642135,1.995278002,0.66660991,
590,A069,Ejagham,4.3,42.76128571,0.412367085,1.458699389,0.486331316,0.982088446,0.533911515,
591,A070,Ejagham,3.235,41.30066667,0.329476918,1.109662266,0.397035852,0.770332027,0.394336633,
592,A072,Ejagham,7.665,58.52535442,0.685296681,2.653230436,0.814031507,1.615749304,0.632319238,
593,A075,Ejagham,4.024,25.81733333,0.439369725,1.446678836,0.533101815,1.030120102,0.568267602,
594,A077,Ejagham,3.686,34.7635,0.35748691,1.289337536,0.470943253,0.89819929,0.479063573,
595,A079,Ejagham,3.795,27.853,0.390182478,1.356163114,0.488229951,0.875962822,0.463269222,
596,A081,Ejagham,3.096,39.161,0.288213632,1.095798462,0.375343977,0.81723038,0.373149825,
597,A083,Ejagham,3.975,38.61966667,0.411048796,1.498545327,0.450890914,1.012136879,0.495133564,
598,A086,Ejagham,3.714,33.78266667,0.417214159,1.35581839,0.456478982,0.975477491,0.436369953,
599,A091,Ejagham,4.13,40.08144583,0.438742232,1.594169929,0.481514178,1.011222675,0.455289512,
600,A094,Ejagham,3.412,37.32933333,0.406170709,1.249559991,0.411956449,0.903417727,0.439500516,
601,A096,Ejagham,3.813,45.82816667,0.375076691,1.314536292,0.474322965,0.914968242,0.453962557,
602,A099,Ejagham,4.556,43.40493105,0.483227516,1.639406937,0.639799916,1.268107007,0.561050614,
603,A103,Ejagham,4.096,35.588,0.385727304,1.462548461,0.462350544,1.088226534,0.489700668,
604,A104,Ejagham,3.095,36.059,0.309927752,1.089705811,0.384843312,0.771463709,0.379461966,
605,A108,Ejagham,4.616,43.33571522,0.469816007,1.781175449,0.565485971,1.23964168,0.538493048,
606,A112,Ejagham,3.743,40.8674,0.385730842,1.342033902,0.415769324,0.928285709,0.362875323,
607,A116,Ejagham,8.302,64.59665156,0.815563333,3.198765692,0.793177684,1.714584171,0.634004719,
608,A117,Ejagham,3.925,40.916,0.453935636,1.414975959,0.449738042,0.925843704,0.441085916,
609,A125,Ejagham,3.565,29.3242,0.461437012,1.262090371,0.405405627,0.929775228,0.473784141,
610,A126,Ejagham,4.11,39.37437526,0.476541322,1.799817214,0.507286082,1.178861067,0.482071365,
611,A133,Ejagham,6.065,55.2391719,0.639828153,2.286335685,0.685523682,1.664475957,0.631394626,
612,A140,Ejagham,6.195,45.84716136,0.68356724,2.362803465,0.675294679,1.755732425,0.657512421,
613,A141,Ejagham,3.484,32.23033333,0.338294763,1.041414417,0.428669692,0.85297472,0.479946778,
614,A142,Ejagham,3.978,42.601,0.392940888,1.423445326,0.486431622,1.021571944,0.496167227,
615,A150,Ejagham,3.316,35.400125,0.347469385,1.224581508,0.3554081,0.87349736,0.337061379,
616,A163,Ejagham,3.74,36.73925,0.383399005,1.303616461,0.43815159,0.919256481,0.453174744,
617,A166,Ejagham,4.098,38.817,0.438006768,1.50895719,0.418858436,1.028532175,0.406728133,
618,A168,Ejagham,3.71,33.171,0.349315145,1.304676891,0.441726766,0.991409031,0.443587211,
619,A172,Ejagham,3.775,39.335,0.376693455,1.320526657,0.417193426,0.819966026,0.387041299,
620,A176,Ejagham,4.4,50.48025,0.521116178,1.657886005,0.473323654,1.178548318,0.488206495,
621,A180,Ejagham,3.943,38.23275,0.380780895,1.3270343,0.461324939,1.013437286,0.504936523,
622,A181,Ejagham,4.16,40.03453484,0.476598577,1.554463384,0.491392058,1.221654495,0.514372413,
623,A192,Ejagham,3.382,39.69222222,0.332396342,1.185949098,0.425221626,0.804775628,0.405019253,
624,A194,Ejagham,3.99,37.64316667,0.387745394,1.338355962,0.412772423,0.969625238,0.450722098,
625,A196,Ejagham,3.68,39.11533333,0.389320722,1.308964645,0.441460588,0.912694372,0.4262421,
626,A198,Ejagham,3.722,32.51125,0.35563533,1.259236757,0.43720694,1.077705735,0.506724632,
627,A204,Ejagham,5.553,34.15709685,0.571658724,2.113563683,0.602999378,1.232905097,0.628577842,
628,A213,Ejagham,3.319,43.16466667,0.298510793,1.006738367,0.407203522,0.815166167,0.407583083,
629,A239,Ejagham,4.822,45.3808,0.474342407,1.790212025,0.584675572,1.221588178,0.577109926,
630,A243,Ejagham,3.076,29.37066667,0.398339563,1.129721856,0.35425907,0.841842573,0.374152255,
631,A246,Ejagham,5.035,51.29891667,0.478484259,1.751487326,0.563345192,1.067687673,0.539827535,
632,A247,Ejagham,3.656,35.19,0.438542904,1.538901894,0.483356621,1.097738264,0.474715994,
633,A249,Ejagham,3.615,32.36281598,0.390633598,1.241853492,0.387183163,0.859527944,0.412689118,
634,A254,Ejagham,3.6,39.41877778,0.370377418,1.274006628,0.468745031,0.99904478,0.458220086,
635,A259,Ejagham,3.923,47.65566667,0.41433677,1.508567396,0.455850106,1.098303185,0.488790364,
636,A261,Ejagham,5.455,39.13928571,0.58901598,2.066228651,0.63040752,1.305616637,0.595041167,
637,A262,Ejagham,4.38,41.141,0.409453848,1.504287571,0.48510568,1.065534715,0.469354139,
638,A264,Ejagham,4.613,32.92810968,0.375851583,1.423782043,0.481929598,0.892254369,0.474506312,
639,A266,Ejagham,3.745,34.48592308,0.383199485,1.367376311,0.453836309,1.009856786,0.496087717,
640,A267,Ejagham,3.907,34.618,0.382830049,1.386311773,0.425335665,0.949629875,0.413518481,
641,A268,Ejagham,4.883,51.91273333,0.517241929,1.817347449,0.524176478,1.240105457,0.548324264,
642,A276,Ejagham,3.115,31.21214286,0.298144988,1.107415519,0.37652706,0.767775653,0.391178608,
643,A279,Ejagham,5.205,52.51358333,0.552929322,1.927401101,0.644448704,1.360118562,0.646276639,
644,A281,Ejagham,5.335,50.06595557,0.545910453,1.993130479,0.656755321,1.433920956,0.615282274,
645,A287,Ejagham,5.908,48.35526667,0.590395715,2.151899427,0.695022781,1.607663076,0.704977926,
646,A290,Ejagham,3.065,29.847,0.358604746,0.987802159,0.397980852,0.774062662,0.39525488,
647,A291,Ejagham,4.586,46.12271152,0.475263827,1.645180344,0.519076189,1.091123623,0.55416104,
648,A294,Ejagham,3.13,27.51088889,0.297136248,1.052357968,0.378401068,0.784617433,0.38422675,
649,A295,Ejagham,4.225,46.6014,0.404279824,1.47767204,0.48510568,0.925185658,0.442947615,
650,A296,Ejagham,4.073,40.5745,0.435778277,1.487092851,0.507782002,1.094607783,0.461794224,
651,A300,Ejagham,4.585,50.8070809,0.49794645,1.778812954,0.509939761,1.083645633,0.536805867,
652,A303,Ejagham,4.245,42.99764369,0.394906819,1.466498664,0.4583133,1.002554324,0.433381463,
653,A305,Ejagham,4.11,42.71366667,0.536659913,1.501682725,0.411806199,1.124149724,0.359346708,
654,A307,Ejagham,3.785,42.497875,0.407212462,1.379911217,0.472961867,0.944153938,0.458694555,
655,A308,Ejagham,3.585,38.57273333,0.336793147,1.254170253,0.436207485,0.952400448,0.41372534,
656,A310,Ejagham,3.905,41.65854603,0.373408173,1.448909914,0.406589306,0.965859247,0.385613689,
657,A322,Ejagham,3.554,37.7445,0.355342458,1.279292515,0.41811684,0.835724889,0.413787009,
658,A327,Ejagham,4.365,44.35904907,0.51777915,1.777493927,0.573487302,1.303183787,0.585253633,
659,A329,Ejagham,3.823,38.70175,0.399683224,1.419671063,0.49593806,1.015890738,0.514996019,
660,A340,Ejagham,4.235,42.50516667,0.423265106,1.424843748,0.442018258,0.94982352,0.387064811,
661,A341,Ejagham,3.886,43.035,0.457967872,1.417404368,0.489532798,0.93036143,0.446161687,
662,A342,Ejagham,4.045,35.12016667,0.509412331,1.546977984,0.425168151,0.916027386,0.413954676,
663,A343,Ejagham,3.265,32.49653333,0.336672797,1.106592147,0.347825799,0.851848644,0.382158051,
664,A347,Ejagham,6.826,50.82744145,0.714268293,2.530819512,0.721578049,1.785365854,0.589785366,
665,A348,Ejagham,3.923,41.45033333,0.338059449,1.383772545,0.426488322,0.958621667,0.364389012,
666,A351,Ejagham,4.623,49.86448247,0.481462427,1.671481742,0.520585218,1.08049608,0.520438222,
667,A355,Ejagham,4.012,39.69733333,0.413149133,1.498335183,0.440085577,0.963851568,0.495141363,
668,A359,Ejagham,4.015,39.38032705,0.410017186,1.42261443,0.469253972,0.955420715,0.387241416,
669,A362,Ejagham,3.6,42.088,0.349971365,1.275336478,0.451026371,0.949579239,0.460008038,
670,A370,Ejagham,5.718,39.48028571,0.553046421,1.90021692,0.683176573,1.239045553,0.619545336,
671,A375,Ejagham,3.235,30.9848,0.320568991,1.148666453,0.400172299,0.835204792,0.391360181,
672,A376,Ejagham,3.445,32.937,0.31198375,1.094620713,0.382972008,0.820571345,0.397661498,
673,A378,Ejagham,4.418,36.386,0.428432051,1.582466167,0.51070372,1.12925033,0.525011645,
674,A384,Ejagham,4.463,47.82033333,0.479445027,1.582721231,0.470459514,1.049317943,0.432843652,
675,A389,Ejagham,4.14,44.85825853,0.464406853,1.517068706,0.451724949,1.024008576,0.433389506,
676,A390,Ejagham,3.855,42.25472766,0.435496918,1.343498804,0.448132564,0.886518184,0.465505244,
677,A391,Ejagham,4.2,40.29344444,0.413682919,1.54819335,0.447744586,1.022231774,0.373263054,
678,A401,Ejagham,3.23,51.77108333,0.314439183,1.117129088,0.372422175,0.809011961,0.335061786,
679,A403,Ejagham,4.673,44.58715509,0.465497005,1.711969164,0.566042053,1.245743357,0.538144181,
680,A404,Ejagham,3.535,34.15847082,0.40732106,1.238027321,0.403502943,0.822843122,0.415179211,
681,A406,Ejagham,3.82,41.025,0.357337435,1.192561837,0.439297753,0.849946784,0.473998273,
682,A407,Ejagham,4.505,50.28406359,0.470224918,1.636971414,0.504407585,1.259669092,0.475219594,
683,A408,Ejagham,4.605,47.99933333,0.50714582,1.647512729,0.590640681,1.182490415,0.560977518,
684,A409,Ejagham,5.3,32.81033333,0.553274763,2.058602328,0.628589117,1.548681822,0.724922701,
685,A412,Ejagham,3.55,37.75166667,0.366884518,1.253191508,0.405255403,0.922799995,0.390701366,
686,A413,Ejagham,6.733,63.2179181,0.642867436,2.515778982,0.625827576,1.573140906,0.636557044,
687,A420,Ejagham,4.22,47.58033333,0.413353488,1.502875754,0.493823482,0.97708452,0.442536038,
688,A423,Ejagham,3.305,35.76925,0.337948473,1.126464078,0.38760344,0.860431549,0.387194197,
689,A432,Ejagham,4.105,41.07183333,0.408199079,1.400662645,0.467027947,1.058957166,0.431898603,
690,A433,Ejagham,3.48,36.0415,0.33440859,1.21227495,0.394255576,0.738534872,0.398129128,
691,A435,Ejagham,4.635,50.86689643,0.476081398,1.722082832,0.515419412,1.210123217,0.448182116,
692,A439,Ejagham,4.17,33.56566667,0.474196748,1.565979685,0.484591281,0.981036367,0.474397868,
693,A445,Ejagham,3.268,31.1815,0.287125514,1.092782725,0.38779905,0.783252707,0.386562819,
694,A446,Ejagham,5.675,59.765,0.574878499,1.818991138,0.605281954,1.269164315,0.721991173,
695,A455,Ejagham,3.872,48.41414394,0.393639165,1.397534937,0.448129467,0.912891719,0.460345467,
696,A456,Ejagham,3.468,45.907,0.33874628,1.238138943,0.430954678,0.973495018,0.415529227,
697,A460,Ejagham,3.665,44.81542857,0.374725155,1.301204229,0.400361683,0.837265085,0.384689363,
698,A464,Ejagham,3.756,31.633,0.39998252,1.264537629,0.51564989,0.883928748,0.465223876,
699,A475,Ejagham,4.954,42.615,0.493426471,1.84513792,0.50299342,1.331347575,0.572950836,
700,A483,Ejagham,4.35,39.1324,0.439706927,1.543226635,0.495828499,1.031342186,0.467056453,
701,A485,Ejagham,3.716,36.06257143,0.386663412,1.320517843,0.452276851,0.933324395,0.481850978,
702,A487,Ejagham,3.773,46.584,0.380893209,1.346282298,0.432755221,0.91773272,0.447505941,
703,A498,Ejagham,3.11,35.02908333,0.365943641,1.11277612,0.371869673,0.80370317,0.384663994,
704,A499,Ejagham,3.68,34.3738,0.373858205,1.33681357,0.410632886,0.949009668,0.388718848,
705,B103,Ejagham,3.23,35.3987,0.3389956,1.255613856,0.390359856,0.936117247,0.397728673,
706,C001,Ejagham,2.738,37.81542857,0.280582727,1.026677199,0.335600262,0.704650081,0.298526936,
707,C003,Ejagham,2.963,26.32326628,0.295201755,0.982886183,0.348930359,0.60451022,0.377267327,
708,C006,Ejagham,3.503,43.18926667,0.338921158,1.280507854,0.409389363,0.818223143,0.409182282,
709,C007,Ejagham,3.295,36.81916127,0.328461654,1.208381297,0.333015921,0.83371001,0.319435488,
710,C008,Ejagham,3.7,35.66751475,0.357553502,1.264994292,0.403493302,0.909984139,0.359535885,
711,C009,Ejagham,4.38,40.2535,0.414242679,1.553282177,0.482918112,1.041761994,0.508483904,
712,C010,Ejagham,3.07,44.5642,0.299871263,1.163071084,0.365987924,0.713230948,0.365186488,
713,C011,Ejagham,3.576,43.63378775,0.334085598,1.233379941,0.417885914,0.945889081,0.414751747,
714,C012,Ejagham,3.5,39.56494883,0.252258741,1.233089365,0.40317177,0.802917033,0.394021883,
715,C013,Ejagham,3.485,38.09393333,0.370762886,1.277603082,0.36242095,0.902623815,0.370102843,
716,C015,Ejagham,5.148,47.61014286,0.542344573,1.8364736,0.647991975,1.304633541,0.691275826,
717,C017,Ejagham,5.76,53.92166667,0.630449625,2.036223567,0.629698333,1.492796644,0.611880214,
718,C018,Ejagham,3.455,40.92278571,0.381284791,1.347496863,0.387670633,0.931610595,0.411978925,
719,C019,Ejagham,3.425,38.82487778,0.332990052,1.14842163,0.414412499,0.806911161,0.443692391,
720,C022,Ejagham,4.755,47.37833333,0.468958112,1.671115535,0.531240469,1.145939877,0.606090798,
721,C023,Ejagham,4.48,50.880875,0.440407362,1.670709094,0.510899101,1.125421663,0.46359483,
722,C024,Ejagham,3.235,35.87035714,0.347595588,1.227385971,0.380436429,0.727869589,0.3810495,
723,C025,Ejagham,4.175,45.6878,0.421799244,1.531799148,0.479466003,1.227643547,0.49769333,
724,C026,Ejagham,4.953,48.01407143,0.481421258,1.782128416,0.558817787,1.211852495,0.622490239,
725,C027,Ejagham,3.07,37.91947193,0.291249825,1.093024273,0.369812818,0.685525716,0.381128727,
726,C028,Ejagham,3.618,39.47729728,0.346779814,1.294706584,0.443920459,0.920383522,0.439323496,
