Year	Capture2000	Resight2001a	Resight2001b	Resight2002	Resight2004	Resight2005	Resighted	Episode	CollectionDate	Ring#	Ref_#	Habitat	Sex	Malecolor	Alula	bill_depth	bill_feather	bill_gape	bill_head	bill_nostril	bill_width	brood_patch	claw_hind	claw_inner	claw_middle	claw_outer	foot_span	foot_spanwclaws	kipp	mass	mass_corrected	nostril	primary10	primary9	primary8	tail_gradation	tail_inner	tail_outer	tarsus	tarsus_thick1	tarsus_thick2	toe_hind	toe_inner	toe_middle	toe_outer	wing_length
2000	1	1	0	1	0	0	1	1	11/7/2000	SK1	2	1	0	4	19.2	7.6	12.35	7.7	 	 	5.3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	41	37	19.7	1.9	1.3	 	 	 	 	64
2000	1	0	0	1	0	0	1	1	11/7/2000	SK2	3	1	0	5	20.1	7.2	14.2	7.9	 	 	5.9	 	6.1	3.7	5.4	3.9	24.6	34.1	 	8.8	13.1495	 	 	 	 	2	41	39	21.2	2.2	1.6	9.5	8.2	12.8	7.9	67
2000	1	1	0	1	0	0	1	1	11/7/2000	SK9	4	1	0	5	21.8	7.7	14.2	7.9	 	 	5.2	 	4.2	3	4.2	3.4	25.3	33.1	 	10.2	14.5495	 	 	 	 	5	42	37	21.2	1.9	1.2	11.4	8.8	13.1	9.8	66
2000	1	1	0	0	0	0	1	1	11/7/2000	SK10	5	1	1	 	21.4	6.8	14.9	7.5	 	 	6.5	 	 	3.9	4.8	5	25.2	34.4	 	8.7	13.0495	 	 	 	 	1	39	38	21	1.9	1.4	 	7.6	10.8	8.2	62
2000	1	1	0	0	0	0	1	1	11/7/2000	SK4	7	1	0	5	20.9	7.4	13.3	8	 	 	5.6	 	5	4.2	5.3	3.4	20.5	26.2	9	11.4	15.7495	 	 	 	 	5	42	37	21.3	2	1.3	10.6	8.1	11.9	8.8	65
2000	1	0	0	1	0	0	1	1	11/7/2000	SK14	15	1	0	5	21.15	7.5	15.2	8.6	 	 	7	 	8.1	6.1	6.6	4.5	24.5	30.3	7	10.7	15.0495	 	 	48	 	3	40	37	22	1.9	1.3	10.1	9	12.8	7.3	64
2000	1	1	0	0	0	0	1	1	11/7/2000	SK13	17	1	0	5	19.6	7.3	12.3	7.8	 	 	5.3	 	 	 	 	 	 	 	 	 	 	 	 	50	 	4.5	41	36.5	21.6	1.9	1.3	 	 	 	 	62
2000	1	0	0	1	0	0	1	1	11/7/2000	SK18	18	1	0	5	20.5	8	12.2	7.9	 	 	5.9	 	5	3.2	4.1	4.2	24	32.4	11	9.9	14.2495	 	 	48	 	3.5	41	37.5	21	1.9	1.6	9.7	7	12.5	7.5	64
2000	1	0	0	0	0	0	0	1	11/7/2000	SK12	19	1	1	 	20.7	7.2	13.1	7.9	 	 	5.3	 	8	4.4	5.4	4.3	23.9	32.9	10	9.4	13.7495	 	 	46.5	 	2	44	42	20.1	2	1.4	10.1	7.5	12	7.3	64
2000	1	0	0	1	0	0	1	1	11/7/2000	SK17	20	1	1	 	21.1	7.4	14	8.2	 	 	5.35	 	7.1	3.7	5	3.8	25	32.1	12	8.5	12.8495	 	 	46	 	2	37	35	21.8	2.1	1.3	10.9	7.1	12.6	8.35	61.5
2000	1	0	0	0	0	0	0	1	11/9/2000	SK16	21	1	1	 	19.6	7.2	14	7.9	 	 	5.5	 	6.3	3.4	5.5	3.6	24	31.8	9	11.2	15.5495	 	 	47	 	3	37	34	19.8	1.9	1.3	10.6	8.6	11.9	8.2	59
2000	1	0	0	0	0	0	0	1	11/9/2000	SK20	23	1	0	3	19.8	7.6	13.9	7.2	 	 	5.5	 	7.6	4	6	4.3	24	33.7	9	8.4	12.7495	 	 	46	 	3	39	36	19.9	2.1	1.4	8.6	7	9.7	6.3	62
2000	1	1	0	0	0	0	1	1	11/9/2000	SK19	24	1	1	 	18.75	7	11.3	8.1	 	 	5	 	6.5	3.4	5.3	3.3	24.8	29	8	9.3	13.6495	 	 	45	 	3	39	36	19	1.9	1.3	8.9	8	10.9	8.4	59
2000	1	0	0	0	0	0	0	1	11/9/2000	SK27	25	-1	0	3	21.9	6.9	12	7.9	 	 	6.3	 	7.1	3.9	5.3	3.7	20.6	25.6	12	11	15.3495	 	 	50	 	2	41	39	21.3	1.9	1.3	7.6	6.8	11	6.9	65
2000	1	1	0	1	0	0	1	1	11/9/2000	SK26	27	-1	 	 	21.3	7.3	14.1	8.4	 	 	6.25	 	 	 	 	 	 	 	9	 	 	 	 	48	 	2	40	38	21.9	2.3	1.3	 	 	 	 	62
2000	1	0	0	0	0	0	0	1	11/9/2000	SK28	30	-1	0	3	19	7.4	14	7.7	 	 	5.1	 	6.8	4	5.8	4.1	23.8	27.9	10	8.4	12.7495	 	 	47.5	 	6	39	33	21	1.8	1.2	10.2	7.8	11.9	6.8	60
2000	1	0	0	1	0	0	1	1	11/9/2000	SK25	31	-1	0	4	21	8.2	13.9	8.5	 	 	6.3	 	6.8	4.8	5.6	4.05	26.4	34.2	8	11.6	15.9495	 	 	52	 	4	40	36	21.4	2.25	1.6	9.5	9.8	12.4	9.5	66
2000	1	0	0	0	0	0	0	1	11/13/2000	SK23	33	1	0	3.5	21	7.2	12.5	7.5	 	8.5	6.3	 	7.8	3.9	5.7	3.6	25	30.2	13	8.7	13.0495	 	 	50	 	5	41	36	21.9	1.9	1.5	10	7.45	12.2	6.5	65
2000	1	0	0	0	0	0	0	1	11/13/2000	SK15	34	1	1	 	20.2	7	14.3	7.8	 	9.7	6.5	 	6.7	3.05	4.65	3.5	26.4	33.2	10	8.6	12.9495	 	 	49	 	5	43	38	20	1.8	1.2	8.95	8.4	12.6	9.55	67
2000	1	0	0	1	0	0	1	1	11/13/2000	SK37	40	1	0	5	21.7	7.6	15.6	8.1	 	9.6	7.3	 	6.6	3.1	5.3	3.9	25.7	35.1	12	9.4	13.7495	 	 	52	 	4.5	43	38.5	21.2	1.9	1.2	9.5	8.5	10.9	8.6	68
2000	1	0	0	0	0	0	0	1	11/13/2000	SK40	42	1	0	5	20.4	7.4	14.25	7.7	 	9.55	7	 	7.1	4.8	5.3	4.8	24.35	28.1	10.5	10.3	14.6495	 	 	49	 	4	40	36	21.2	1.7	1.25	8	7.1	13.1	8.6	64
2000	1	0	0	0	0	0	0	1	11/14/2000	SK47	45	-1	0	3	21.5	7.35	14.1	7.1	 	8.8	6.85	 	6.6	3.4	4.5	3.1	26.7	34.1	10	8	12.3495	 	 	49	 	1	38	37	21.35	1.9	1.3	9.1	8.15	12.35	8.45	63.5
2000	1	0	0	0	0	0	0	1	11/14/2000	SK44	47	-1	0	2	20.1	7.3	11.2	7.2	 	8.4	6.5	 	6.5	4.3	4.2	4.2	23	26.7	10	8.4	12.7495	 	 	48	 	2.5	39	36.5	21.4	1.9	1.35	8.3	7.5	11.9	6.8	62
2000	1	0	0	0	0	0	0	1	11/14/2000	SK35	48	-1	0	5	20.2	7.8	12	6.75	 	9.2	6.8	 	7.5	4.2	4.85	3.85	25.7	34.2	7	9.9	14.2495	 	 	49	 	3	41	38	22.6	1.8	1.2	9.3	7.1	10.9	6.3	64.5
2000	1	0	0	0	0	0	0	1	11/15/2000	SK48	49	-1	1	 	19.9	6.45	12	6.7	 	8.1	6.2	 	6	3.9	5.8	3.25	22.9	31	10	9.3	13.6495	 	 	48	 	2.5	38	35.5	21.1	1.8	1.2	8.1	7.8	11.4	8	62
2000	1	0	0	0	0	0	0	1	11/15/2000	SK49	50	-1	1	 	18.8	6.6	13.8	6.8	 	8.6	6.3	 	5.8	4.25	4.5	3.9	25.6	30.3	7.5	8.1	12.4495	 	 	56	 	1	38	37	19	1.85	1.3	9.8	8.1	13.2	8.7	60
2000	1	0	0	0	0	0	0	1	11/15/2000	SK50	52	-1	1	 	17.3	7.8	14	6.9	 	8.6	6.9	 	5.8	4.9	4.8	4.2	24.7	28.1	9	9.6	13.9495	 	 	44	 	3	37	34	21.1	1.9	1.3	9.5	7.9	12.1	8.5	58
2000	1	0	0	0	0	0	0	1	11/15/2000	SK41	53	-1	0	4	20.1	8.1	13.3	7	 	8.2	7	 	6.8	4.55	5	4.1	24.3	29.8	9	9.6	13.9495	 	 	48.5	 	1	39	38	21.7	1.8	1.2	9.5	7.6	12.2	7.7	62
2000	1	0	0	0	0	0	0	1	11/15/2000	SK42	54	-1	0	4	21.1	7.1	12.5	8	 	8.65	7.05	 	6.2	4.1	4.9	3.7	26.1	30.1	8.5	10.5	14.8495	 	 	50	 	2	39	37	21.45	2	1.3	8.8	8.7	13	7.7	64
2000	1	0	0	0	0	0	0	1	11/15/2000	SK45	55	-1	0	3	20.2	8.1	14.6	7.7	 	9.5	7.3	 	7	4.4	5.5	5	26.6	34.9	12	10.2	14.5495	 	 	49	 	2	41	39	21.8	1.7	1.2	9.5	9.2	14.2	9.3	66
2000	1	0	0	0	0	0	0	1	11/15/2000	SK58	57	-1	0	4	19.3	7.7	12.6	7.9	 	7.7	6.8	 	6.5	4.2	5.4	3.4	25.1	33.2	8.2	8.7	13.0495	 	 	47.5	 	2	40	38	19.8	2	1.2	9.55	8.4	12.1	7.4	63
2000	1	0	0	0	0	0	0	1	11/15/2000	SK59	58	-1	1	 	18.8	6.9	11.8	6.7	 	8.5	6.6	 	6.2	4.4	4.75	3.8	24.3	28.9	11	10.1	14.4495	 	 	47	 	2	39	37	20.3	1.8	1.35	9.8	8.4	12.3	7.5	63
2000	1	0	0	0	0	0	0	1	11/15/2000	SK52	59	-1	0	4	21.05	7.55	13.2	7.75	 	9	6.6	 	6.95	4.1	4.6	3.3	25.5	29	9	10.3	14.6495	 	 	48	 	3	42	39	21.5	1.8	1.1	10.1	7.4	11.3	6.3	63
2000	1	0	0	0	0	0	0	1	11/15/2000	SK51	60	-1	1	 	19.6	7	14.1	7	 	10.2	6.9	 	7.4	4.4	4.8	4	25	30.7	7.5	9.8	14.1495	 	 	46	 	2.5	39	36.5	21.3	1.7	1.2	8.85	7.75	12.95	7.4	60.5
2000	1	0	0	0	0	0	0	1	11/15/2000	SK54	62	1	0	5	21.05	7	12.8	7	 	8.7	6.9	 	6.8	4.1	6.15	4.1	24.2	28.2	9	10	14.3495	 	 	48	 	3.5	40	36.5	19.3	1.7	1.2	8.4	7	11.4	6.6	63.5
2000	1	1	1	1	0	0	1	1	11/15/2000	SK56	63	1	1	 	20.5	7.2	13	6.7	 	8.65	6.4	 	6	4	5.2	4.2	25.1	34	10	9.9	14.2495	 	 	49	 	2.5	41.5	39	19.6	1.8	1.3	8.5	7.1	11.65	6.9	64
2000	1	0	0	0	0	0	0	1	11/15/2000	SK55	65	1	1	 	19.9	6.9	11.8	6.7	 	8.35	6.2	 	6.15	4.05	5.4	3.15	25.7	31.4	8	8.3	12.6495	 	 	49.5	 	1	40	39	18.1	1.9	1.3	9.3	6.9	11.4	7	62
2000	1	0	0	0	0	0	0	1	11/15/2000	SK53	66	1	0	3	21.6	7.5	14.1	8	 	8.75	7	 	6	4.3	4.9	4	26.9	30.7	10	9	13.3495	 	 	50.05	 	2	41	39	21.1	2	1.2	11.3	8.3	11.5	7.3	63
2000	1	0	0	0	0	0	0	1	11/16/2000	SK68	68	-1	0	4	21.1	7	12.9	7.1	 	8.8	6.6	 	5.95	3.8	5.15	4	25.7	35.4	10	8.5	12.8495	 	 	59.5	 	1	41	40	20.7	1.95	1.35	8.8	7.7	11.6	7.3	63
2000	1	0	0	0	0	0	0	1	11/16/2000	SK69	69	-1	1	 	20.9	6.85	12.9	7.7	 	9.2	7	 	5.65	4.7	5.1	3.85	26.75	32.8	7	9.3	13.6495	 	 	46.5	 	2	38.5	36.5	21.3	1.9	1.4	10	6.5	12.9	8.45	60
2000	1	0	0	0	0	0	0	1	11/16/2000	SK62	70	-1	0	4	17.85	7.2	12.4	7.2	 	8	6.7	 	5.5	4	4.85	4	24.1	29.7	8.5	8.8	13.1495	 	 	48.5	 	1	39	38	20.2	1.8	1.2	8.45	7.3	11.5	7.2	63
2000	1	0	0	0	0	0	0	1	11/16/2000	SK67	71	-1	0	5	20.2	7.9	12.75	6.9	 	8.4	6.8	 	6.1	4	5.2	3.1	25.45	30.7	8.5	9	13.3495	 	 	48	 	3	40	37	20.5	1.85	1.4	9.5	8	12.9	7.9	62.5
2000	1	0	0	0	0	0	0	1	11/16/2000	SK66	72	-1	0	4	20.25	7.35	13.5	7.8	 	8.8	6.7	 	6.5	5	5.6	4.1	26.7	31.4	10	9.7	14.0495	 	 	47	 	1	38	37	20.8	2	1.2	9.35	9.2	14	9.35	63.5
2000	1	0	0	0	0	0	0	1	11/16/2000	SK61	73	-1	0	3	20.2	6.9	11.9	6.4	 	7.9	6.3	 	5.75	3.7	4.7	3.6	24.4	31.85	9.5	8.9	13.2495	 	 	50	 	4	41	37	19.9	1.8	1.2	8.4	7.1	12.6	8.7	63
2000	1	0	0	0	0	0	0	1	11/16/2000	SK63	74	-1	0	4	21	7.4	13.1	7.4	 	8.8	6.9	 	6.8	4.35	5.1	4.1	26	32	10	9.7	14.0495	 	 	49	 	2.5	40	37.5	21.9	2.1	1.3	9.25	8.9	12.5	8.85	65
2000	1	0	0	0	0	0	0	1	11/17/2000	SK70	77	-1	1	 	18.3	7.3	11.65	7.5	 	8.1	6.6	 	7	4.55	7.2	4.25	26.7	32.85	8.5	8.4	12.7495	 	 	47	 	3	37.5	34.5	20.8	1.9	1.2	9.3	8.9	13.4	8.4	60.5
2000	1	0	0	0	0	0	0	1	11/17/2000	SK72	78	-1	0	4	19.7	7.4	13.9	7.2	 	8.6	6.8	 	6.8	4.2	5.1	4.5	24.85	31.7	9.5	9.8	14.1495	 	 	49	 	1.5	39	37.5	21.1	1.9	1.3	8.7	7.4	12.4	8	62
2000	1	0	0	0	0	0	0	1	11/17/2000	SK77	82	1	1	 	18.1	7.4	12.1	7.9	 	9.2	7.2	 	6.4	4.3	4.55	3.2	25.4	31.8	10	8.6	12.9495	 	 	47	 	3.5	41	37.5	20.8	1.8	1.2	9.15	7.6	11.5	7.45	62
2000	1	0	0	0	0	0	0	1	11/17/2000	SK79	83	1	0	5	20.5	7.15	12.25	7.4	 	8.7	6.95	 	6.5	4	3.4	3.7	24.5	27.1	9.5	9.3	13.6495	 	 	48.5	 	5.5	39.5	34	22.3	2	1.3	8.35	7.45	12.75	8.75	64
2000	1	0	1	1	0	0	1	1	11/17/2000	SK76	84	1	0	4	21.7	7.8	13.65	7.45	 	8.5	6.7	 	6.5	4.3	4.35	3.55	25.8	32.85	12	9.3	13.6495	 	 	49	 	3.5	41	37.5	21.45	1.7	1.35	9.75	7.65	12.15	9.55	64.5
2000	1	0	0	0	0	0	0	1	11/17/2000	SK80	85	1	1	 	19.65	7.15	12.6	7.7	 	8.25	6.85	 	3.4	2.9	3.6	3.25	22.9	26.5	7	8.6	12.9495	 	 	45.5	 	3	37.5	34.5	19.6	1.9	1.25	7	6.9	11.6	7.9	59.5
2000	1	0	0	0	0	0	0	1	11/17/2000	SK71	86	1	0	5	21.55	7.5	12.45	7.4	 	8.9	6.9	 	5.85	4.8	4.4	4	24	28.8	10.5	10.7	15.0495	 	 	51.5	 	2	43	41	21.75	1.9	1.25	7.2	7.6	11.6	7.05	69
2000	1	0	0	0	0	0	0	1	11/17/2000	SK78	87	1	0	3	20.5	7.45	14	7.2	 	9.4	7.1	 	6.2	3.9	4.6	3.15	25.2	31.45	12	10.4	14.7495	 	 	50.05	 	3	42	39	21.3	2.1	1.3	10.6	6.6	11.7	8.15	68
2000	1	0	0	0	0	0	0	1	11/17/2000	SK85	88	1	0	3	21.05	7.1	11.4	7.05	 	8.2	6.85	 	5.8	4.2	4.6	3.1	25.1	31.9	8	10.3	14.6495	 	 	46	 	3	40	37	21.7	1.9	1.2	8.35	7.75	11.9	7.3	62
2000	1	0	0	0	1	0	1	1	11/17/2000	SK83	89	1	0	2	19.9	7.7	13.25	7.35	 	9	7.25	 	5.7	4.3	5.4	3.65	26	31.1	9.5	10.3	14.6495	 	 	48.5	 	3	39.5	36.5	21.6	1.8	1.3	8.05	7.9	12.2	9.9	65
2000	1	1	0	1	0	0	1	1	11/17/2000	SK84	90	1	1	 	21.3	7.55	12.2	7.3	 	8	6.9	 	5.3	3.25	4.6	3.4	24.25	32.2	12	9.8	14.1495	 	 	47	 	3	40	37	20.9	1.8	1.2	8.9	8.6	10.75	8.2	64
2000	1	1	0	1	0	0	1	1	11/18/2000	SK82	91	1	0	3	21.45	7.3	11.1	8.1	 	8.45	7.05	 	7.1	4.2	5.1	3.8	27.1	34.45	10.5	11.7	16.0495	 	 	50.5	 	3.5	40.5	37	21.75	1.8	1.2	9.95	9.55	13.8	9.25	64.5
2000	1	0	0	0	0	0	0	1	11/18/2000	SK90	93	1	0	3	20.9	7.8	11.95	7.45	 	8.75	7.2	 	6.4	4.3	5.25	3.3	24.5	31.9	11	9.9	14.2495	 	 	48	 	3	41	38	20.4	2.15	1.4	9.35	8.55	12.25	8.25	65
2000	1	0	0	0	0	0	0	1	11/18/2000	SK86	95	1	1	 	19.85	7.5	13.4	7.2	 	9.05	7.2	 	6.1	4.05	4.8	3.5	26	32.55	9	9.1	13.4495	 	 	46.5	 	3	38	35	20.2	2	1.3	8.75	8.45	12.5	9.5	61
2000	1	0	0	0	0	0	0	1	11/18/2000	SK88	96	1	0	4	20.9	7.85	13.95	7.6	 	9	7.2	 	6.4	4.3	4	3.45	24.5	32.65	12	10.1	14.4495	 	 	49.5	 	3	41.5	38.5	21.75	1.7	1.3	9.3	8.5	12.55	8.45	65
2000	1	0	0	0	0	0	0	1	11/18/2000	SK89	97	1	1	 	20.9	7.7	12.9	7.5	 	9	6.8	 	6.6	4.35	4.15	3.2	25.1	31.9	10	8.6	12.9495	 	 	47	 	2	41	39	21	1.7	1.2	7.7	8.15	12.85	8.7	63
2000	1	1	1	1	0	0	1	1	11/18/2000	SK94	101	1	0	4	22.8	7.6	12.4	7.9	 	9.6	7.25	 	5.9	4	4.4	3.6	26	32.8	10.05	10.9	15.2495	 	 	48.5	 	3	41	38	21.8	2.1	1.35	9.2	8.9	13.3	10	66
2000	1	0	0	0	0	0	0	1	11/18/2000	SK99	102	1	1	 	21	7.6	12.15	7.9	 	8.55	7.5	 	5.8	5	5.8	3.7	24.1	29.5	12	10.3	14.6495	 	 	48	 	9	40	31	21.95	1.9	1.35	7.5	9.15	12.4	9.8	63
2000	1	1	0	0	0	0	1	1	11/18/2000	SK91	103	1	0	3	21.6	7.7	13	7.8	 	9.5	6.9	 	5.7	4.1	4.2	3.3	26.3	33	8	10.7	15.0495	 	 	50	 	3	41	38	21.9	1.9	1.3	9	8.55	12.85	9.45	65
2000	1	0	0	0	0	0	0	1	11/20/2000	SK97	105	-1	0	2	20.7	7.8	12.2	7.7	 	8	7	 	6.2	4.7	5.5	4.1	24.5	31.9	10	9.5	13.8495	 	 	51	 	1.5	41.5	40	21	1.9	1.2	9.45	7.2	12.4	7.6	66
2000	1	0	0	0	0	0	0	1	11/20/2000	SK98	106	-1	0	5	20.6	6.9	11.5	7.3	 	8.5	6.5	 	7	4.8	5.2	4	25	32.8	8.5	9.5	13.8495	 	 	50.5	 	2	40	38	19.5	1.8	1.1	9	8.1	12.35	8.6	64
2000	1	0	0	1	0	0	1	1	11/20/2000	SK95	107	-1	1	 	18.3	7.1	11	7.4	 	7.9	6.6	 	6.2	4.9	5.4	4	25.7	33	10.5	8.8	13.1495	 	 	48	 	3	40	37	20.1	1.7	1.3	9.2	8.2	11.85	9.6	60.5
2000	1	0	0	0	0	0	0	1	11/20/2000	SK92	108	-1	1	 	20	7.2	12.4	7.3	 	8.5	6.5	 	6	3.3	4.2	3	24.9	31.2	9	10.3	14.6495	 	 	47	 	2	38	36	21.5	1.9	1.25	9	8.2	11.8	9.1	60
2000	1	0	0	0	0	0	0	1	11/20/2000	SK93	109	-1	0	3	19.3	6.8	10.35	6.6	 	7	6.4	 	6.2	4.15	5	3.8	25.2	32.1	10	7.9	12.2495	 	 	49	 	2.5	38	35.5	20.1	1.8	1.3	8.2	9	11.9	8.3	62
2000	1	0	0	0	0	0	0	1	11/20/2000	SK102	110	-1	1	 	19.65	7.3	12.2	8.1	 	8.85	7.4	 	 	 	 	 	 	 	8	8.7	13.0495	 	 	47	 	 	 	 	21	1.8	1.2	 	 	 	 	61
2000	1	0	0	1	0	0	1	1	11/20/2000	SK101	112	-1	0	4	17.8	7.2	11.1	7.4	 	7.9	7	 	6	4.3	4.5	3.4	25.4	31.5	11	8.3	12.6495	 	 	48.5	 	1.5	40	38.5	21.1	1.9	1.3	8.35	8.5	13	8.6	63
2000	1	0	0	0	0	0	0	1	11/20/2000	SK103	113	-1	0	4	20.2	7.3	12.75	7.25	 	8.3	6.9	 	5.95	3.85	6.1	3.7	25.3	34	8	8.9	13.2495	 	 	51	 	2	43	41	21.9	1.6	1.1	8.7	7.95	12.95	8.6	65
2000	1	0	0	0	0	0	0	1	11/20/2000	SK107	115	1	0	5	20.25	8.2	13.1	7.7	 	9.5	7.2	 	6.7	4	6	3.7	26	32.5	8.5	9.3	13.6495	 	 	48.5	 	3	40	37	21.4	2	1.4	9.8	7.9	12.5	8.5	64
2000	1	0	0	0	0	0	0	1	11/20/2000	SK106	116	1	0	1	19	7.3	12.2	7.4	 	8.6	6.6	 	6.7	4.2	4.5	4	25.3	33.4	10	8.7	13.0495	 	 	49	 	3	39	36	20.5	1.6	1.2	8.35	8.85	12.7	9.2	65
2000	1	0	0	0	0	0	0	1	11/20/2000	SK105	117	1	0	5	21.7	7.6	13.6	7.8	 	9	7.6	 	6.1	4.1	4.9	4.8	25.9	33.5	10	9.1	13.4495	 	 	50	 	3.5	42	38.5	21.8	2	1.4	9.5	8.35	12.1	9	64.5
2000	1	0	0	0	0	0	0	1	11/20/2000	SK82	118	1	0	3	21.55	7.3	11.9	8	 	8.5	7.3	 	6.7	3.7	4.3	4	26	32.6	7.5	8.6	12.9495	 	 	50	 	2.5	40.5	38	21.3	2	1.3	9.6	6.75	11.15	8	66
2000	1	0	0	0	0	0	0	1	11/20/2000	SK113	124	1	0	5	21.25	7	11.4	7.3	 	8.5	6.8	 	6.3	4	5.4	4.1	25	32	10	10.2	14.5495	 	 	50	 	2	41.5	39.5	21.1	1.9	1.25	9	7.8	12.6	9.15	65.5
2000	1	0	0	0	0	0	0	1	11/20/2000	SK112	125	1	0	4	20.2	7.5	11.2	7	 	8	6.75	 	6.1	4.6	5	3.2	25	31.8	7	10.4	14.7495	 	 	50	 	3	42	39	21.35	2	1.25	8.8	7.9	11.3	7.6	65
2000	1	0	0	0	0	0	0	1	11/20/2000	SK120	126	1	1	 	19.6	7.15	12.25	7.1	 	8.3	6.7	 	5.8	3.3	3.9	3.1	24	31.9	9	9.1	13.4495	 	 	50	 	2	38.5	36.5	18.4	1.9	1.25	8.4	7.8	10.65	7.1	63
2000	1	0	0	0	0	0	0	1	11/21/2000	SK119	127	-1	0	5	21	7.85	13.3	7.4	 	8.9	7.2	 	7	4.4	4.7	4.5	24.6	33.15	10.5	9.9	14.2495	 	 	50	 	3	41	38	21	2	1.2	8.8	8.75	11.9	8.3	64.5
2000	1	0	0	0	0	0	0	1	11/21/2000	SK111	128	-1	0	4	21.3	7.2	12.3	7.5	 	8.25	6.7	 	6.5	4	5.3	3.8	25.9	34.1	8.5	9.9	14.2495	 	 	50	 	1.5	41.5	40	20.8	1.8	1.5	10	9.1	12.6	7.7	65
2000	1	0	0	0	0	0	0	1	11/21/2000	SK115	130	-1	1	 	20.5	7.3	11.2	7.05	 	8.1	7.05	 	7.8	4.35	6.05	4.3	26.2	32.5	7	8.9	13.2495	 	 	48	 	3.5	40	36.5	22.3	1.7	1.2	9.9	9.05	12.7	8.9	62
2000	1	0	0	0	0	0	0	1	11/21/2000	SK126	131	-1	1	 	21.85	8	13.2	7.4	 	9	7	 	6.8	4.3	5.2	4	24.55	32.2	8	8.5	12.8495	 	 	51	 	2	40	38	20.3	1.9	1.3	8.3	9.2	12.55	9.6	65
2000	1	0	1	1	0	0	1	1	11/21/2000	SK122	133	-1	0	5	21.8	8.5	13.85	7.9	 	9.4	7.5	 	7.3	4.9	4.85	4.8	28.3	34.85	12.5	8.6	12.9495	 	 	50	 	3	41	38	21.6	1.95	1.5	10.5	8.45	13.3	9.5	66
2000	1	0	0	0	0	0	0	1	11/21/2000	SK127	135	-1	1	 	20.3	7.4	12	7.9	 	8.1	7.2	 	6.8	4.5	5.3	4.25	25.3	32	12	9.8	14.1495	 	 	47	 	3	40	37	22.2	1.8	1.2	9	8.15	11.8	8.5	64
2000	1	0	0	0	0	0	0	1	11/21/2000	SK129	137	-1	1	 	18.35	7.75	12.45	7.25	 	8.7	6.8	 	6.2	3.95	4.9	4.1	24.9	32.1	11.5	9.2	13.5495	 	 	49.5	 	3	40	37	21.6	1.8	1.2	8.8	8.15	11.7	7.8	63
2000	1	0	0	0	0	0	0	1	11/21/2000	SK124	138	-1	0	5	19.7	7.45	11.3	7.4	 	8.5	7	 	6.05	4.1	5.5	4	26.1	33.2	11.5	8.2	12.5495	 	 	49.5	 	3	40	37	22	1.8	1.2	9.75	9.1	12.9	9.65	62
2000	1	0	0	0	0	0	0	1	11/21/2000	SK123	139	-1	1	 	20.85	7.65	14.1	8	 	7.9	7.1	 	7	4	5.4	4	24.3	31.7	11	8.6	12.9495	 	 	50.5	 	1.5	37.5	36	20.1	2.1	1.25	9.6	8.6	11.35	8.6	64
2001	0	1	0	1	0	0	1	2	2/20/2001	SK136	142	1	0	5	22.3	7.5	15.2	7.8	 	8.5	6.4	 	 	 	 	 	24.9	32.3	10	14.2	14.2	 	 	50	 	2	40	38	20.2	2	1.2	 	 	 	 	64
2001	0	1	0	1	0	0	1	2	2/20/2001	SK132	144	1	0	5	21.2	7.15	14.8	7.3	 	8.8	6.3	 	5.8	4.5	4	3.55	26.1	31.3	10	13.5	13.5	 	 	48	 	3	40	37	20.3	1.9	1.2	8.8	10	13.4	9.15	62
2001	0	1	0	0	0	0	0	2	2/20/2001	SK144	156	1	1	 	 	6.7	11.5	7	 	8	6.5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2001	0	1	0	0	0	0	0	2	2/21/2001	SK141	157	-1	1	 	20.9	7.7	13	7.2	 	9.1	6.7	 	7.6	4.6	5.6	4	24.3	33.25	11	12.5	12.5	 	 	47	 	2	37	35	19.8	1.9	1.3	9.4	7.65	12.9	8.7	62
2001	0	1	0	0	0	0	0	2	2/21/2001	SK148	158	-1	0	5	21.5	7.6	13	7.55	 	9.3	6.9	 	7.5	4	5.7	4.2	26	33.7	11	13.3	13.3	 	 	49	 	2	41	39	21	2	1.4	9.4	8.5	12.9	8.45	64.5
2001	0	1	0	0	0	0	0	2	2/21/2001	SK158	163	-1	0	4	18.3	7.25	12.6	8.15	 	7.6	6.8	 	5.6	4.5	5.15	3.95	23.95	31.3	9.5	13.4	13.4	 	 	49	 	3.05	40.05	37	21	2.3	1.55	8.55	7	11.65	8.65	63
2001	0	1	0	0	0	0	0	2	2/21/2001	SK151	166	-1	0	2	21.45	7.3	13.1	7.95	 	7.8	7.5	 	6.6	4.1	4.1	3.15	24.55	32	10.5	12.2	12.2	 	 	50	 	1.5	40.5	39	20.5	1.8	1.2	8.85	8.3	11.1	8	63
2001	0	1	0	0	0	0	0	2	2/21/2001	SK157	167	-1	1	 	19.85	6.8	11	8	 	7.2	6.7	 	6.6	3.85	5	3	26.6	30.9	9	11.9	11.9	 	 	50	 	3.5	40	36.5	19.7	1.9	1.2	7.7	8.55	11.8	8.85	63
