Site,Species,ID,RelFitness,stdRGR,stdSLA,stdRMR,stdN,stdDELTA
TH,ERLA,607,1.042410117,-0.687321641,-0.125634054,0.324998562,0.149629902,0.26493892
TH,ERLA,608,1.039242895,-0.563772318,-1.225602526,-0.577131948,0.682664365,0.545569886
TH,ERLA,609,1.097535319,-1.167718895,-0.116446225,-0.041915488,-0.159158747,-0.455588633
TH,ERLA,610,1.021181725,-0.352247847,-0.827863679,1.064276468,2.18893287,0.81846652
TH,ERLA,611,0.854249722,-1.39585233,-0.622453219,0.083667151,-0.629822589,1.149224231
TH,ERLA,612,0.837542273,-1.286236095,-0.738762939,-0.832748156,-0.06307915,-0.361496414
TH,ERLA,613,1.046360496,-0.699907776,0.590769309,-0.558582521,0.770271652,0.086799132
TH,ERLA,614,0.876342882,.,-1.000404438,.,0.373875716,-0.962173897
TH,ERLA,615,1.000981955,-0.608224901,0.047332326,-0.368397052,-0.145458842,-0.108600502
TH,ERLA,616,0.663508391,-1.359614606,1.012875469,-0.851899578,0.379824359,1.686256412
TH,ERLA,617,1.133699934,-0.41215715,-0.771089071,-1.827756317,2.191817061,-0.80521239
TH,ERLA,618,1.293379465,0.065989873,-0.95711841,0.093618363,1.297898258,-1.642481027
TH,ERLA,619,1.248831305,0.777323041,-0.34685555,0.019207332,0.33746281,-0.991388633
TH,ERLA,620,0.999579645,-0.699907776,-0.214240305,-1.119204094,0.452289646,0.524991376
TH,ERLA,680,1.23227269,-0.237624976,0.34602162,0.119092673,-0.963847905,.
TH,ERTE,301,1.293412362,0.609248475,0.311865086,1.049704746,1.757179456,-2.152020386
TH,ERTE,302,1.039775135,-0.518162569,0.822513515,1.91350631,-0.742584465,0.307761481
TH,ERTE,303,1.209387349,0.594756599,-0.477235402,0.421168541,0.227943394,-0.543879696
TH,ERTE,304,1.086014923,-0.357864866,-0.094087979,-0.093515403,1.519233302,-1.570918245
TH,ERTE,305,1.368596802,-0.049725965,-0.712264867,-0.824605512,1.907922997,-0.810557058
TH,ERTE,306,1.141673988,-0.786035312,0.003470949,0.940882859,1.668115812,-1.419644345
TH,ERTE,307,0.898064163,-1.534696104,0.955473684,1.275182129,-0.584928522,1.020636862
TH,ERTE,308,0.966366563,-1.60560982,-0.762021927,-0.409608286,-0.586656622,0.615542879
TH,ERTE,309,1.053659418,-0.481068998,-0.364026374,-0.402712314,0.418964971,-1.040731453
TH,ERTE,310,1.04884719,0.144867255,0.057834775,-0.417750542,0.067230042,-0.485776023
TH,ERTE,311,1.072796787,1.05601918,0.966289966,0.853851616,2.177772545,-1.071616
TH,ERTE,312,1.122743102,0.97070696,-0.617035413,0.833040607,0.637370295,-1.273015275
TH,ERTE,313,0.845564107,-0.897576305,0.439272381,1.883266426,-1.073848048,1.667198366
TH,ERTE,314,0.944287507,-2.061938241,0.83331373,1.776825331,0.139677335,-0.00851987
TH,ERTE,315,0.956390686,0.814227104,0.649172174,1.02184349,1.263075627,-0.256662846
TH,ERTE,316,0.924812195,-1.60560982,0.763492385,0.344747595,1.037890832,-0.325847278
TH,ERTE,317,0.862864636,-2.061938241,0.994506876,1.233262584,-0.430197056,-0.314137435
TH,ERTE,318,0.782940357,-0.264054837,0.579758955,1.832944864,0.814301206,0.399158757
TH,ERTE,319,0.834856935,-1.437511374,0.100525406,-0.00106381,1.910448682,-0.231673939
TH,ERTE,320,0.690563591,-2.061938241,-0.484738736,-0.363592488,0.196704653,2.13954067
TH,ERTE,321,1.030108073,1.173616102,-1.276129334,-0.931596288,0.406469475,-1.360543945
TH,ERTE,322,0.859106975,-1.437511374,-1.463862615,0.03879069,-1.105751443,1.643039564
TH,ERTE,323,1.152349702,0.025386517,0.199403518,-1.484459344,0.791304176,0.625917405
TH,ERTE,324,0.883552789,-0.357864866,0.828491759,-0.793868739,1.106084338,1.824573626
TH,ERTE,325,0.657741137,-2.061938241,-0.497713586,-0.38628123,-0.458910112,1.899756862
TH,ERTE,326,0.955262427,0.707705624,0.259888565,1.036097174,-1.310996617,0.080406878
TH,ERTE,327,0.866553198,0.181687009,0.13156616,-1.134183332,-1.651166565,1.6377202
TH,ERTE,328,1.166664192,1.839575441,0.306674502,-0.823969654,-1.222331766,-0.216959038
TH,ERTE,329,1.099754736,1.346208508,-0.43710909,-1.402174133,0.90163675,-0.572040749
TH,ERTE,330,1.001331704,0.905973739,-0.684426363,-0.216130037,1.138519457,-1.822217333
TH,ERTE,331,0.998532726,0.674038939,0.633094125,-1.110683273,0.991630909,-1.696465863
TH,ERTE,332,1.174406644,1.678903943,0.158867323,-1.15622511,0.575158675,-1.702906507
TH,ERTE,333,1.161482698,0.432998339,0.615318051,-1.226402801,0.156559548,-0.364611975
TH,ERTE,334,0.847714833,0.025386517,-0.028872968,2.464817828,-2.460449349,0.606640839
TH,ERTE,335,1.026607242,1.466860238,-0.167938345,-1.012336369,0.014722371,-0.787427055
TH,ERTE,336,1.122132227,0.432998339,-0.989858012,-0.988165343,0.014589441,-1.289936733
TH,ERTE,337,1.031742194,2.737819293,-1.176244161,-1.278495588,0.680041086,-1.16350191
TH,ERTE,338,1.101399608,0.674038939,3.461242705,-1.614453428,1.403184703,-0.640595674
TH,ERTE,339,0.979776111,1.05601918,-1.18136363,-1.935675447,0.540463733,-1.312621368
TH,ERTE,340,1.14613188,0.432998339,-0.807182391,-1.62452332,0.458445422,-0.574271084
TH,ERTE,341,1.025184781,1.624538219,-1.29567766,-0.396246596,1.592744041,-1.495281712
TH,ERTE,342,0.723227429,-0.897576305,-0.964059131,0.889381825,-1.04460327,1.741170615
TH,ERTE,343,0.862320441,1.346208508,-1.043222435,-0.250178193,0.162940227,-0.243886372
TH,ERTE,344,0.66897977,-0.897576305,-0.683733476,2.923185203,-0.456783219,1.116283344
TH,ERTE,345,1.047336308,0.432998339,-0.670310153,-0.540685986,0.594167781,-0.208978532
TH,ERTE,346,0.892164367,-0.264054837,-1.152045824,0.623379783,-0.649931689,0.633318294
TH,ERTE,347,1.072977993,0.181687009,-2.051850131,-0.087167016,-1.098174387,0.248565803
TH,ERTE,348,1.038454679,0.905973739,-0.186786197,-0.492666925,0.533950123,-0.643829888
TH,ERTE,349,0.973488855,0.144867255,0.076666791,-0.18184347,-0.194909519,-0.010967634
TH,ERTE,350,0.914095388,0.144867255,-0.254921368,-0.175874188,-1.58815736,1.003550281
TH,ERTE,351,1.006682526,.,-0.857035017,3.016749037,-1.121836072,0.323584882
TH,ERTE,353,1.004816558,-0.481068998,-0.112872932,-0.827056976,-1.397401645,-0.195306801
TH,ERTE,354,1.094643506,0.626593257,-0.474870294,-0.346893792,-0.235453417,-0.562348292
TH,ERTE,355,0.912319494,0.095395346,0.018190267,0.410990818,0.051544206,0.173812038
TH,ERTE,356,1.076914314,0.432998339,-0.479197491,-0.300188651,-0.87445183,1.16008655
TH,ERTE,357,0.855446825,-0.264054837,0.219001499,-0.13139692,-1.086742337,0.780017535
TH,ERTE,358,1.023496128,0.432998339,0.161110609,-1.069610783,-0.075271788,-0.242707061
TH,ERTE,359,0.748734321,-1.534696104,-1.050528713,0.150012974,-1.708459745,1.802121887
TH,ERTE,360,0.9109558,0.144867255,-0.114401591,0.498338233,-1.49151666,2.037370843
TH,ERTE,361,0.699778383,0.025386517,1.046674337,2.75641636,-1.516640583,1.887017564
TH,ERTE,362,0.821184955,-0.825563864,-0.091014962,1.611451351,-1.517438168,0.181316495
TH,ERTE,363,1.166317305,0.947243159,-0.493080359,-0.818710097,-0.764916841,0.637061579
TH,ERTE,364,0.862156894,-0.825563864,-0.472360794,-0.453072074,-1.279757876,0.964368408
TH,ERTE,365,1.066880558,1.05601918,0.233194452,-0.583725622,1.185842826,-0.752749706
TH,ERTE,366,1.11923139,2.365476597,-0.514245099,-0.068723904,0.904162435,-0.154943416
TH,ERTE,367,1.002079693,1.624538219,-0.482536971,-0.209572819,0.565587657,-0.584459418
TH,ERTE,368,0.99930497,-0.357864866,0.947266123,-0.77434965,0.479714352,-0.193284584
TH,ERTE,369,1.01562103,0.674038939,0.19128262,-0.168424398,0.153103347,-0.383169995
TH,ERTE,370,1.019042909,0.674038939,0.277587163,-0.23403859,0.186734842,0.104589088
TH,ERTE,371,0.914683876,-0.481068998,0.669684404,0.103816731,0.299460171,0.118597823
TH,ERTE,372,0.907527193,0.432998339,0.646129935,-0.865040996,-3.29487E-05,-0.257149946
TH,ERTE,373,1.036245865,0.674038939,0.29767328,-1.259480871,0.673793338,-0.532405885
TH,ERTE,374,1.373853249,0.525966001,-0.651981516,-0.231704501,0.412983084,-0.211917044
TH,ERTE,375,0.898633342,0.905973739,-0.009474666,1.772501084,-1.084615444,0.565138399
TH,ERTE,376,0.93668513,-0.650237635,0.618395001,2.061848661,-1.596664932,1.819527352
TH,ERTE,377,1.198379343,0.594756599,0.246102215,-0.497450342,-0.000165879,0.200779776
TH,ERTE,378,1.031460993,0.181687009,0.811085159,0.490161222,-0.12964049,-0.691958097
TH,ERTE,379,1.144863515,0.594756599,1.488209847,0.378365898,-0.299924861,0.780164804
TH,ERTE,380,1.148638261,-0.081331826,-0.103237967,0.699095725,-1.36882152,0.597925101
TH,ERTE,381,1.257815202,0.432998339,-0.072902993,0.314258671,-0.434450842,-0.136083202
TH,ERTE,382,1.235886093,1.173616102,0.416596351,0.63587935,0.419629625,-0.481106266
TH,ERTE,383,0.839275876,-0.264054837,-0.260896892,1.161133473,-0.22122982,0.796438245
TH,ERTE,384,0.967949837,0.210159592,0.635687101,1.235801029,-0.979334241,0.968527008
TH,ERTE,385,1.019715362,-0.357864866,0.433865633,0.348217186,0.372572118,-1.335235371
TH,ERTE,386,1.225659959,-0.264054837,0.723932539,1.167039393,0.968102156,-0.929561655
TH,ERTE,387,0.809937819,-0.897576305,0.101410188,0.151737663,-0.0641056,-0.154004377
TH,ERTE,388,0.892609993,-0.264054837,0.385331444,0.603266575,0.744379599,-1.144445629
TH,ERTE,389,1.029659008,-0.158871886,-0.92734326,-0.17466767,-1.041147069,0.504385013
TH,ERTE,390,1.142423884,-0.518162569,0.438910206,0.573628345,0.136486995,-0.968991705
TH,ERTE,391,0.968913057,-0.825563864,-0.601160542,-0.371341174,-0.638898431,0.889112662
TH,ERTE,392,1.032967835,-0.158871886,-0.389091189,-0.367719891,0.781068503,-1.287486196
TH,ERTE,393,1.01998868,0.181687009,-0.169178537,-0.414601669,0.989371085,0.144525029
TH,ERTE,394,0.613546574,-2.687344822,-0.739406195,0.883210218,-2.513355812,-0.33573656
TH,ERTE,395,0.994457138,-0.961530625,0.397590148,0.30573064,0.816295168,-0.34431581
TH,ERTE,396,1.014909221,-1.659661086,0.222503201,-0.394295767,0.923703264,-0.86370165
TH,ERTE,397,1.080829883,-0.518162569,-0.395830913,-0.839711884,-0.618294156,0.330638045
TH,ERTE,398,0.996881769,0.432998339,-0.792524857,-0.326336202,0.396100871,-1.598190182
TH,ERTE,399,1.104405068,-0.357864866,-0.760276588,-1.037404995,0.825999117,-0.84223206
TH,ERTE,400,1.208995793,-1.070186456,-1.291223533,-1.170588846,0.933141352,-1.315547585
TH,ERTE,641,0.987323973,-0.264054837,7.243567545,-1.158595278,0.291351391,1.037308854
TH,ERTE,642,0.955073765,-1.070186456,0.367922187,0.032265165,0.260511443,-0.179810538
TH,ERTE,643,0.879592341,-1.534696104,-1.143366023,0.156641658,-1.666054816,0.253512684
TH,ERTE,644,0.96865665,-1.60560982,0.559461117,0.001530915,1.248054446,-1.344121806
TH,ERTE,645,1.192792376,0.752311189,0.498608955,-0.89395692,0.558143531,0.423810239
TH,ERTE,646,1.078580594,0.752311189,-0.13987488,0.413156371,.,.
TH,ERTE,647,0.891694215,-0.081331826,-0.121314981,0.155094965,.,.
TH,ERTE,648,0.864002662,-0.264054837,-0.026099554,0.278506914,-1.414815581,1.593762541
TH,ERTE,649,1.01253959,-0.158871886,-0.192953367,-0.520497183,-1.47835651,1.562441675
TH,ERTE,650,1.054392838,1.173616102,1.377265788,-0.483006006,0.967038709,0.638321615
TH,ERTE,651,0.812014304,-1.070186456,-0.783122018,-0.637919165,-1.63388556,1.774302942
TH,ERTE,652,0.867006208,-0.264054837,-0.25893948,-1.096567023,0.170650214,0.640980441
TH,ERTE,653,0.812084318,-0.081331826,-0.792008331,-0.41384145,-0.264299403,1.087456681
TH,ERTE,654,0.879892102,-1.070186456,-0.724246184,-0.381695882,0.088366041,0.008629078
TH,ERTE,655,1.029256359,0.432998339,0.135749295,-0.632822677,0.537539255,-0.338897944
TH,ERTE,656,1.103555628,1.223382349,0.341449082,-0.774227166,0.383206582,-0.028430806
TH,ERTE,657,1.217364011,1.555989527,-0.117766407,-1.368382671,0.271677631,-0.347270736
TH,ERTE,658,0.87077686,-1.070186456,-0.52926403,-0.048853909,-0.650463412,1.470584994
TH,ERTE,659,1.163872155,-0.081331826,0.326131709,0.115936097,0.5088262,-0.582706835
TH,ERTE,660,1.281923774,0.626593257,1.03407391,0.264946252,1.51723934,-0.536680217
TH,PERE,101,1.197443222,1.929291561,-0.682943151,-0.606710244,0.891800357,0.701670432
TH,PERE,102,1.13211755,0.808208372,0.263628456,-0.409791372,1.424540313,0.394574112
TH,PERE,103,1.370742908,0.320538226,-0.069237225,-0.85180216,1.447059712,-0.433087745
TH,PERE,104,0.780658711,-3.38255426,-0.005533123,0.648420588,-0.363368512,0.96516517
TH,PERE,105,1.128994135,-0.343167292,0.422697713,-1.169272202,-0.650696325,-0.098647367
TH,PERE,106,1.091208951,0.61380863,-0.483273065,-0.662503888,1.038423017,1.397324817
TH,PERE,107,1.167313773,-0.048526047,0.07681212,-0.077177568,0.944071664,-0.321704074
TH,PERE,108,1.05571993,-2.128902383,0.261259185,-0.295076045,-1.664891182,0.190216194
TH,PERE,109,1.169049877,1.254433193,0.382506896,-0.288149435,1.044504898,-0.12886744
TH,PERE,110,1.145071741,0.788792958,1.691470733,-0.554835371,0.106908876,-1.177623333
TH,PERE,111,1.017726768,0.14653064,2.163931029,-0.938032842,2.408983262,1.515294684
TH,PERE,112,0.870252692,-0.627648526,0.67350972,0.306713201,-0.247319636,0.774454354
TH,PERE,114,0.608276481,-0.772433537,-1.541151866,0.14566602,-1.466983466,-1.343762437
TH,PERE,115,0.960470022,0.106962618,0.248626279,-0.287900251,0.824899659,0.442582461
TH,PERE,116,0.967934937,-0.096252126,0.536130964,1.421772549,-0.322439092,-0.012319098
TH,PERE,117,1.596340804,.,0.17427022,-0.902064227,-0.752280186,-1.244013348
TH,PERE,119,1.078065878,-0.961824247,0.109150855,-0.019698207,-0.961365414,0.114029393
TH,PERE,120,1.297711259,0.855698224,0.638956424,1.056752437,1.296985174,-0.464321106
TH,PERE,121,0.652093286,-0.420181398,-0.92868347,1.260204949,-0.601219397,0.441022914
TH,PERE,122,1.205898719,-0.879430988,-0.319195076,0.363903474,-0.992925449,0.207540025
TH,PERE,123,0.702494032,-0.961824247,-0.907457701,0.163232612,-0.988651694,0.459273231
TH,PERE,124,0.928191679,0.488434531,1.233870577,0.062092015,0.081266348,0.808083217
TH,PERE,125,1.108951793,1.333298875,0.676359101,-0.098397522,0.137153909,1.29848444
TH,PERE,126,1.036537322,-0.513133531,-0.632194779,-0.286108199,0.953769799,-0.732201474
TH,PERE,127,1.256901492,1.372332027,1.822264715,-1.046925965,1.942815253,1.361289425
TH,PERE,128,0.511473409,-0.420181398,-0.857991528,0.403124272,-0.847453415,-1.117747376
TH,PERE,129,0.850462328,-0.420181398,0.825173574,-0.91477258,-1.270062001,0.22689008
TH,PERE,132,0.728109828,-0.961824247,0.242728654,0.223301467,-1.367372107,1.376091398
TH,PERE,133,1.177814176,1.333298875,-0.746825423,0.383712398,0.981220454,-2.121112581
TH,PERE,134,1.127488705,1.533497384,1.026832454,-0.423318696,1.028067381,-2.03482963
TH,PERE,135,1.139851975,0.106962618,-0.077851867,-0.089729507,0.608253173,-0.041932613
TH,PERE,137,0.677892157,-0.879430988,0.182256903,-1.944837402,0.470506772,-0.133207485
TH,PERE,138,0.780877662,1.109663066,0.212309004,-1.46796705,0.090800108,-2.023853739
TH,PERE,139,1.184350322,2.055885043,-0.823780405,-0.548063568,1.2524395,-1.667249418
TH,PERE,140,1.061764389,-0.034308514,-0.293864817,-1.176183552,0.878157217,-0.782441658
TH,PERE,141,0.803627161,-0.420181398,1.210059583,-1.305550915,-0.088697588,0.73879268
TH,PERE,142,0.937405235,-0.096252126,-0.18790198,0.541085683,-0.91649099,-0.28074832
TH,PERE,143,0.459152594,-0.772433537,-0.475401598,-0.459468577,-0.829372145,1.569181316
TH,PERE,144,0.650404424,-1.604312732,-1.121582981,0.758673033,-0.495690531,0.868867886
TH,PERE,145,0.621251443,0.14653064,-0.697326197,1.422851452,0.1517833,0.283733652
TH,PERE,146,0.973844262,1.011023028,-0.359170611,0.033021039,0.644251337,0.023763036
TH,PERE,148,1.004459921,0.178653602,-0.289874099,-0.293638627,-0.193240202,0.081696589
TH,PERE,149,1.234555699,0.12113326,0.762713673,-0.212725377,-0.600233145,0.314777773
TH,PERE,150,0.833151065,-0.56724465,-1.639370183,-0.273973299,.,-2.242383107
TH,PERE,151,1.076198376,-0.309397126,-1.279040943,-0.289818637,-0.6733801,-1.733195679
TH,PERE,152,0.958664827,0.106962618,-0.711911737,-0.618567432,0.576528763,-1.614846641
TH,PERE,153,1.145911406,0.488434531,-0.306249897,0.460273836,-1.485722236,-0.659094396
TH,PERE,154,0.893053085,-0.096252126,-0.743210592,-0.557434033,-0.436186717,0.013461938
TH,PERE,155,1.075382763,1.319039671,-0.181100575,-0.257702557,0.39522294,0.652305201
TH,PERE,156,1.125630703,0.650821518,-0.069852004,0.128097144,0.518833075,-0.515412597
TH,PERE,157,1.03597872,-1.355274187,-1.118906115,0.778191113,-1.330716442,-1.227956842
TH,PERE,158,0.544134847,-0.420181398,-0.426455382,0.022037966,.,-0.016520774
TH,PERE,159,1.453919805,0.988355926,0.144671249,-1.303143503,1.319668949,-1.460475184
TH,PERE,160,0.901648921,-0.17493977,0.450737585,0.133380991,-0.083930707,0.373660248
TH,PERE,162,0.793309879,-2.046977375,-0.109402806,-0.698940697,-1.10880995,0.418941504
TH,PERE,163,0.920610623,-0.534088188,-0.272907421,-0.215675819,-0.587905007,0.505879542
TH,PERE,164,0.906862488,0.05701553,0.432604607,0.397469102,-0.253730268,-0.053752415
TH,PERE,165,0.768134054,-1.266883548,-0.478485266,1.157387074,-0.302220945,-0.42594672
TH,PERE,166,1.088641811,-0.096252126,-1.026857083,-0.353957367,-1.510049763,-0.340347241
TH,PERE,167,0.917578912,-0.909171151,-1.273576818,-0.800021155,-1.064099901,0.524605977
TH,PERE,168,1.112723501,-0.255098592,-0.292096377,-0.242937754,-1.596511107,0.159697708
TH,PERE,169,1.115378514,0.336044253,0.993992003,-0.556072173,1.143458756,-0.688376347
TH,PERE,170,0.484397492,-0.772433537,-2.260235222,-0.189558278,.,0.508399634
TH,PERE,172,0.925775827,0.885165246,-0.942917182,-1.93137056,0.625183816,-0.467390207
TH,PERE,173,0.936626541,-0.096252126,-0.731271709,2.129013606,.,0.467328477
TH,PERE,174,0.783926248,-0.961824247,-1.129924284,0.210175838,.,0.814320062
TH,PERE,175,0.991226633,-0.627648526,-1.254180479,3.329898478,-1.021691105,0.402441951
TH,PERE,176,1.320383375,2.268941748,0.105985829,-0.399077178,2.107354808,-0.145366951
TH,PERE,177,0.983662715,0.488434531,-0.78569926,-0.971432129,0.493190547,-0.726732164
TH,PERE,178,0.851328045,-0.008024899,0.527294642,-0.907958443,-0.327370348,1.972495024
TH,PERE,179,1.308271361,1.570551636,-1.062984992,-0.741388546,1.366187124,-1.696814393
TH,PERE,180,1.18012388,1.929291561,2.884182112,-0.25959877,1.416157179,-0.870808637
TH,PERE,182,1.292189047,0.05701553,1.131797907,-0.38670844,0.034748172,0.566034833
TH,PERE,183,0.725486819,-0.879430988,-0.411305363,0.151789174,0.539873098,-0.382154643
TH,PERE,184,1.338491282,0.584589007,-0.537659948,0.400902718,0.048391312,-0.091373744
TH,PERE,185,1.504348483,3.476994655,-1.130604354,-0.082004491,2.108834184,-2.007091384
TH,PERE,186,1.036258152,0.668547326,1.633827087,2.69220415,1.772522567,2.140340101
TH,PERE,187,0.735334054,-0.278283122,-0.553940374,3.809768942,-0.258168397,1.074725331
TH,PERE,188,1.568536536,0.808208372,-0.272709077,-0.837196316,0.958372304,-1.358871022
TH,PERE,189,0.850462328,0.488434531,2.093287599,-0.53537133,0.319610358,2.511250047
TH,PERE,190,1.150201875,0.348927774,0.003427982,-0.656207615,0.749615827,-1.364217389
TH,PERE,191,1.322783632,0.808208372,1.879523755,-0.465505116,1.324107078,0.206524495
TH,PERE,192,0.97590231,0.277635145,0.222886259,-0.090898105,-0.352026625,0.395130885
TH,PERE,193,0.423722845,-0.772433537,-1.31017237,1.955823515,-0.475702611,-0.631018539
TH,PERE,194,1.073169421,0.488434531,0.269189231,0.392604652,-1.251360642,0.894149919
TH,PERE,195,1.17554489,-0.222853216,-0.878107237,0.56098859,1.330428836,-1.658266574
TH,PERE,197,1.535557589,-0.057435304,1.199630321,0.443718436,-0.243141103,-0.242121057
TH,PERE,199,0.660724696,-0.278283122,3.281224816,1.000848561,0.046838805,0.610014447
TH,PERE,200,1.042613982,1.254433193,0.21372146,0.048952947,0.058050681,1.044655445
TH,PERE,621,0.774238305,-1.331459398,1.374417038,-0.124363244,-1.367046827,1.810818704
TH,PERE,622,0.804032533,-0.309397126,0.454710026,1.823527048,-1.013363073,-0.497889091
TH,PERE,623,1.21324754,0.624117,-0.266285268,-0.350808799,0.441083615,-0.644026366
TH,PERE,624,1.287287006,0.18805931,0.746813146,0.156297819,-0.281838423,0.522988549
TH,PERE,625,1.064572053,-0.772433537,0.781930208,0.512493803,-1.182730365,-0.040327931
TH,PERE,626,0.96617442,-0.846999307,-0.834302191,1.061705723,-1.743663966,-0.378385027
TH,PERE,627,1.066092458,-0.513133531,-0.905273355,0.585669533,-1.381995996,0.312545489
TH,PERE,628,0.688514462,-1.302596122,-0.60065275,2.909853054,-1.047168581,0.612072751
TH,PERE,629,1.120969568,0.348927774,0.490936791,-0.306046242,-0.525136796,-0.488084705
TH,PERE,630,0.880462208,-0.705930438,2.812748533,0.49380017,-0.631139996,1.222379633
TH,PERE,631,0.695294676,-1.266883548,-0.307552464,-0.73172474,-0.51052738,0.552021259
TH,PERE,632,0.689704738,-1.604312732,0.6298058,-0.392648643,-0.516473073,1.066537492
TH,PERE,633,0.904701214,-0.534088188,-1.320745505,-1.07564752,-0.225813657,0.685054338
TH,PERE,634,0.856810012,-1.331459398,-0.615112524,1.67195697,-0.627232827,0.551183574
TH,PERE,635,1.225157084,0.091652621,-0.440945859,-1.53665891,1.022951605,-0.314367239
TH,PERE,636,0.866003316,-0.309397126,-0.948852298,-0.392760483,-0.352032211,0.135982324
TH,PERE,637,1.262760127,-0.008024899,-0.790648764,0.542876213,-1.427013381,-0.269444549
TH,PERE,638,1.33028867,1.087055582,-0.309319139,0.064144832,-1.015911227,-0.681014791
TH,PERE,639,0.866167876,0.246750818,-0.035711995,-1.217007118,1.447474036,2.294889793
TH,PERE,640,1.14260372,0.015735449,1.470913303,-1.139492401,1.019214313,-0.48389136
TH,STMI,401,1.239803752,0.810425853,-0.116187135,-0.402180055,-1.641959999,0.397386874
TH,STMI,402,1.294249329,0.9811383,-0.257834298,-1.009766248,.,.
TH,STMI,403,1.061219738,-0.320954406,0.367116892,-0.160856457,-0.542740368,1.021715269
TH,STMI,404,1.221397192,0.43500511,-0.489948028,-0.660939128,0.420437228,-1.02480748
TH,STMI,405,1.105759537,1.285205381,-0.157359391,0.183791424,-1.133525572,0.727786583
TH,STMI,406,1.179868446,1.416896193,0.374851266,-0.405363801,-0.595887456,-0.317948606
TH,STMI,407,1.161186773,0.836233246,-0.510215704,0.152276563,-0.870692364,0.064587454
TH,STMI,408,0.797802568,-0.131589268,-0.734368448,-0.363893106,-0.368787955,-0.52372621
TH,STMI,409,0.927039586,0.763117566,-0.275171576,-0.214681108,-1.50174601,-1.532766544
TH,STMI,410,0.810910011,0.9689566,-0.529618415,0.785776414,0.164678205,0.100240687
TH,STMI,411,1.048336136,1.140216094,-0.854122526,-0.119182685,-1.143683377,-0.219467925
TH,STMI,412,0.762780697,-0.281807383,-0.597802943,1.181640223,0.050221508,-0.263482287
TH,STMI,413,1.101393455,1.285205381,-0.805965731,0.188254642,-0.0640538,0.840061924
TH,STMI,414,0.290355021,-0.711282083,.,6.854181878,.,.
TH,STMI,415,0.55254229,-1.310986748,4.510623132,2.640567394,3.548141796,-0.287292983
TH,STMI,417,1.180140064,0.701251597,-0.467489191,0.449712093,-0.39201872,-0.162318551
TH,STMI,418,0.873636923,0.763117566,-0.159533128,0.368252715,-0.107860284,-0.83802308
TH,STMI,419,1.064416677,1.055870479,0.690777531,-0.925395457,1.310299173,-1.763007937
TH,STMI,420,1.186331377,0.3564205,-0.719409144,-0.768522231,0.089418334,-1.252610387
TH,STMI,421,1.598934004,-0.066301732,-0.775419288,-0.210649302,0.984719248,-1.03741907
TH,STMI,423,0.965739421,0.763117566,1.540077778,0.042327053,0.081344654,-0.534108074
TH,STMI,426,0.841731537,-0.048554564,-0.777963342,0.883204693,-0.120146319,-0.091766377
TH,STMI,427,1.073293044,-0.263296154,-0.996865474,0.576285503,-0.292852866,0.443617231
TH,STMI,429,1.162757397,0.663707143,1.842579913,-0.912114389,0.186302494,0.68743716
TH,STMI,430,1.027169624,0.200803188,0.666000328,0.248412263,1.415783558,-0.346546767
TH,STMI,431,1.090066525,-2.185681733,0.196858515,-1.159310147,-1.651688326,-0.706948387
TH,STMI,432,0.90469844,-1.328850845,-0.456595676,0.54054349,0.091348996,0.640330053
TH,STMI,433,0.970874053,-0.785947349,-0.513779791,0.102489748,-0.240198431,-0.38894031
TH,STMI,434,0.987015187,-0.580160963,-0.680291048,0.419149915,-0.381136803,0.6717171
TH,STMI,435,0.907604262,-0.36322354,-1.018404385,1.355177771,-0.531201943,0.324445105
TH,STMI,436,1.176592948,-0.163235577,0.267476642,-1.582805317,-0.186490907,-0.291427115
TH,STMI,437,0.640861046,-0.590873762,-0.172047065,0.148641333,-1.219395412,0.897856501
TH,STMI,438,1.229654835,-1.046250172,0.394606476,-0.548653938,-0.459416397,0.243941754
TH,STMI,439,0.498205524,-3.660081382,0.309390404,-1.395073166,0.32846947,-0.623886366
TH,STMI,440,1.037404235,-0.458805012,-0.549937738,0.068894073,-0.079953433,1.136903825
TH,STMI,441,1.057421924,-0.492562824,-1.029251966,-0.114220702,0.429390471,0.30416602
TH,STMI,442,0.710226816,-0.048554564,0.220912206,0.252806895,0.433251796,0.585447917
TH,STMI,443,1.248104181,-0.612412327,-0.563770618,0.024648565,-0.950857792,-0.193108464
TH,STMI,444,0.755789615,-0.862604738,-0.403274345,-0.730644508,-0.698467533,0.763699439
TH,STMI,445,1.390127754,-0.781861869,-0.58216235,0.081516659,-1.02194128,-0.320050012
TH,STMI,446,0.814301208,-0.150308192,-0.102435391,0.514353314,0.703895593,1.059233775
TH,STMI,447,0.958274826,-0.590873762,0.610297825,-0.54324254,-0.05380173,-0.315119857
TH,STMI,448,1.146137705,-1.106346279,0.537848453,-0.066410754,0.077658843,1.503163003
TH,STMI,449,1.065724857,-1.106346279,0.932352589,0.35335399,0.529433898,0.649101865
TH,STMI,450,1.183518109,-0.836820998,-0.120991742,-0.020478684,0.135227692,0.186440078
TH,STMI,451,0.924839246,-1.106346279,-0.609627898,-0.04007288,-0.760073222,0.641988748
TH,STMI,452,1.105258452,-1.266115949,-0.855938781,0.178236531,-0.899080931,0.447991289
TH,STMI,453,0.924287054,-0.163235577,0.012445776,-0.341733286,-0.044499447,1.507926687
